20220815 000000,24305.25000000,25211.32000000,20761.90000000,21515.61000000,22973.64800000,21745.67700000,27941.76450000,27.68587299,-5156.28718905,-5371.35860519,22973.64800000,21745.67700000,27941.76450000,27.68587299,-5156.28718905,-5371.35860519
20220822 000000,21516.70000000,21900.00000000,19520.00000000,19555.61000000,22368.83400000,21643.83800000,26811.60250000,26.56817953,-5161.92089872,-5329.47106389,22368.83400000,21643.83800000,26811.60250000,26.56817953,-5161.92089872,-5329.47106389
20220829 000000,19555.61000000,20576.25000000,19540.00000000,20000.30000000,21710.23000000,21540.06100000,25827.71150000,28.99110809,-5072.03561828,-5277.98397477,21710.23000000,21540.06100000,25827.71150000,28.99110809,-5072.03561828,-5277.98397477
20220905 000000,20000.30000000,21860.00000000,18510.77000000,21826.87000000,21440.72600000,21791.16500000,24946.54850000,33.07629568,-4798.10241430,-5182.00766268,21440.72600000,21791.16500000,24946.54850000,33.07629568,-4798.10241430,-5182.00766268
20220912 000000,21826.87000000,22799.00000000,19320.01000000,19416.18000000,20462.91400000,21646.53600000,23993.94000000,34.42096846,-4721.10890789,-5089.82791172,20462.91400000,21646.53600000,23993.94000000,34.42096846,-4721.10890789,-5089.82791172
20220919 000000,19417.45000000,19956.00000000,18125.98000000,18807.38000000,19921.26800000,21447.45800000,23232.38900000,44.97622078,-4655.54979138,-5002.97228765,19921.26800000,21447.45800000,23232.38900000,44.97622078,-4655.54979138,-5002.97228765
20220926 000000,18809.13000000,20385.86000000,18471.28000000,19056.80000000,19821.50600000,21095.17000000,22618.78450000,44.29618268,-4531.23436060,-4908.62470224,19821.50600000,21095.17000000,22618.78450000,44.29618268,-4531.23436060,-4908.62470224
20221003 000000,19057.74000000,20475.00000000,18959.68000000,19439.02000000,19709.25000000,20709.74000000,22076.03850000,50.38429839,-4351.70774832,-4797.24131146,19709.25000000,20709.74000000,22076.03850000,50.38429839,-4351.70774832,-4797.24131146
20221010 000000,19439.96000000,19951.87000000,18190.00000000,19262.98000000,19196.47200000,20318.59900000,21565.78250000,44.54371232,-4175.50396095,-4672.89384135,19196.47200000,20318.59900000,21565.78250000,44.54371232,-4175.50396095,-4672.89384135
20221017 000000,19262.98000000,19706.66000000,18650.00000000,19570.40000000,19227.31600000,19845.11500000,21048.34200000,45.88011613,-3965.34493710,-4531.38406050,19227.31600000,19845.11500000,21048.34200000,45.88011613,-3965.34493710,-4531.38406050
20221024 000000,19570.40000000,21085.00000000,19157.00000000,20627.48000000,19591.33600000,19756.30200000,20750.98950000,43.11440902,-3671.17584505,-4359.34241741,19591.33600000,19756.30200000,20750.98950000,43.11440902,-3671.17584505,-4359.34241741
20221031 000000,20627.48000000,21480.65000000,20031.24000000,20905.58000000,19961.09200000,19891.29900000,20767.56850000,41.31126805,-3376.68010804,-4162.80995554,19961.09200000,19891.29900000,20767.56850000,41.31126805,-3376.68010804,-4162.80995554
20221107 000000,20905.58000000,21069.77000000,15588.00000000,16329.85000000,19339.25800000,19524.25400000,20532.15750000,31.19346670,-3472.48464333,-4024.74489310,19339.25800000,19524.25400000,20532.15750000,31.19346670,-3472.48464333,-4024.74489310
20221114 000000,16331.78000000,17190.00000000,15815.21000000,16280.23000000,18742.70800000,18969.59000000,20380.37750000,26.55700715,-3511.93099271,-3922.18211302,18742.70800000,18969.59000000,20380.37750000,26.55700715,-3511.93099271,-3922.18211302
20221121 000000,16279.50000000,16812.63000000,15476.00000000,16428.78000000,18114.38400000,18670.85000000,20158.69300000,32.42882694,-3490.96410413,-3835.93851124,18114.38400000,18670.85000000,20158.69300000,32.42882694,-3490.96410413,-3835.93851124
20221128 000000,16428.77000000,17324.00000000,15995.27000000,17105.70000000,17410.02800000,18500.68200000,19974.07000000,40.71430467,-3380.75467173,-3744.90174334,17410.02800000,18500.68200000,19974.07000000,40.71430467,-3380.75467173,-3744.90174334
20221205 000000,17106.65000000,17424.25000000,16678.83000000,17085.05000000,16645.92200000,18303.50700000,19699.33850000,38.58359421,-3257.52842500,-3647.42707967,16645.92200000,18303.50700000,19699.33850000,38.58359421,-3257.52842500,-3647.42707967
20221212 000000,17085.05000000,18387.95000000,16527.32000000,16738.21000000,16727.59400000,18033.42600000,19371.58300000,27.46002863,-3151.52896190,-3548.24745612,16727.59400000,18033.42600000,19371.58300000,27.46002863,-3151.52896190,-3548.24745612
20221219 000000,16739.00000000,17061.27000000,16256.30000000,16832.11000000,16837.97000000,17790.33900000,19054.46900000,35.59811354,-3025.07549125,-3443.61306314,16837.97000000,17790.33900000,19054.46900000,35.59811354,-3025.07549125,-3443.61306314
20221226 000000,16832.11000000,16972.83000000,16333.00000000,16616.75000000,16875.56400000,17494.97400000,18670.04450000,37.23089119,-2908.70817958,-3336.63208643,16875.56400000,17494.97400000,18670.04450000,37.23089119,-2908.70817958,-3336.63208643
20230102 000000,16617.17000000,17176.99000000,16548.70000000,17127.83000000,16879.99000000,17145.00900000,18450.65550000,39.08893140,-2743.61962281,-3218.02959371,16879.99000000,17145.00900000,18450.65550000,39.08893140,-2743.61962281,-3218.02959371
20230109 000000,17127.83000000,21258.00000000,17104.66000000,20871.50000000,17637.28000000,17141.60100000,18516.45000000,55.87035774,-2284.37007408,-3031.29768978,17637.28000000,17141.60100000,18516.45000000,55.87035774,-2284.37007408,-3031.29768978
20230116 000000,20872.99000000,23371.80000000,20407.15000000,22707.88000000,18831.21400000,17779.40400000,18651.82900000,62.42632365,-1752.03461483,-2775.44507479,18831.21400000,17779.40400000,18651.82900000,62.42632365,-1752.03461483,-2775.44507479
20230123 000000,22706.02000000,23960.54000000,22300.00000000,23742.30000000,20213.25200000,18525.61100000,18747.60050000,64.29878738,-1232.47863263,-2466.85178636,20213.25200000,18525.61100000,18747.60050000,64.29878738,-1232.47863263,-2466.85178636
20230130 000000,23743.37000000,24255.00000000,22500.00000000,22932.91000000,21476.48400000,19176.02400000,18923.43700000,58.03811693,-875.94048551,-2148.66952619,21476.48400000,19176.02400000,18923.43700000,58.03811693,-875.94048551,-2148.66952619
20230206 000000,22932.91000000,23452.00000000,21451.00000000,21783.54000000,22407.62600000,19643.80800000,19072.24500000,52.88577086,-678.30688894,-1854.59699874,22407.62600000,19643.80800000,19072.24500000,52.88577086,-678.30688894,-1854.59699874
20230213 000000,21782.37000000,25250.00000000,21351.07000000,24271.76000000,23087.67800000,20362.47900000,19332.99300000,80.25634754,-317.24527466,-1547.12665392,23087.67800000,20362.47900000,19332.99300000,80.25634754,-317.24527466,-1547.12665392
20230220 000000,24272.51000000,25250.00000000,22722.00000000,23554.85000000,23257.07200000,21044.14300000,19538.78450000,76.37325746,-87.93631447,-1255.28858603,23257.07200000,21044.14300000,19538.78450000,76.37325746,-87.93631447,-1255.28858603
20230227 000000,23554.85000000,24000.00000000,21971.13000000,22430.24000000,22994.66000000,21603.95600000,19697.14750000,70.31952123,3.01134739,-1003.62859935,22994.66000000,21603.95600000,19697.14750000,70.31952123,3.01134739,-1003.62859935
20230306 000000,22430.24000000,22602.19000000,19549.09000000,21997.11000000,22807.50000000,22141.99200000,19818.48300000,66.83914065,39.68063975,-794.96675153,22807.50000000,22141.99200000,19818.48300000,66.83914065,39.68063975,-794.96675153
20230313 000000,21998.05000000,28390.10000000,21813.88000000,27972.87000000,24045.36600000,23226.49600000,20185.75250000,76.58283787,544.65674471,-527.04205228,24045.36600000,23226.49600000,20185.75250000,76.58283787,544.65674471,-527.04205228
20230320 000000,27972.87000000,28868.05000000,26601.80000000,27968.05000000,24784.62400000,23936.15100000,20538.87600000,77.88356966,933.70187829,-234.89326617,24784.62400000,23936.15100000,20538.87600000,77.88356966,933.70187829,-234.89326617
20230327 000000,27968.05000000,29184.68000000,26508.14000000,28171.87000000,25708.02800000,24482.55000000,21130.97700000,78.00363907,1244.12798718,60.91098450,25708.02800000,24482.55000000,21130.97700000,78.00363907,1244.12798718,60.91098450
20230403 000000,28171.87000000,28775.00000000,27200.24000000,28323.76000000,26886.73200000,24940.69600000,21733.15350000,79.00147992,1485.27781053,345.78434971,26886.73200000,24940.69600000,21733.15350000,79.00147992,1485.27781053,345.78434971
20230410 000000,28323.76000000,31000.00000000,28170.00000000,30304.65000000,28548.24000000,25677.87000000,22426.94700000,80.42684526,1815.30632956,639.68874568,28548.24000000,25677.87000000,22426.94700000,80.42684526,1815.30632956,639.68874568
20230417 000000,30304.66000000,30485.00000000,27125.00000000,27590.60000000,28471.78600000,26258.57600000,22951.19200000,66.28978562,1836.68301735,879.08760001,28471.78600000,26258.57600000,22951.19200000,66.28978562,1836.68301735,879.08760001
20230424 000000,27590.59000000,30036.00000000,26942.82000000,29233.21000000,28724.81800000,26754.72100000,23558.60000000,65.97005662,1963.53468992,1095.97701799,28724.81800000,26754.72100000,23558.60000000,65.97005662,1963.53468992,1095.97701799
20230501 000000,29233.20000000,29820.00000000,27666.95000000,28430.10000000,28776.46400000,27242.24600000,24143.19450000,61.60428109,1976.47768479,1272.07715135,28776.46400000,27242.24600000,24143.19450000,61.60428109,1976.47768479,1272.07715135
20230508 000000,28430.09000000,28631.01000000,25811.46000000,26917.62000000,28495.23600000,27690.98400000,24647.47000000,59.53203739,1843.44057040,1386.34983516,28495.23600000,27690.98400000,24647.47000000,59.53203739,1843.44057040,1386.34983516
20230515 000000,26917.61000000,27663.59000000,26361.20000000,26747.78000000,27783.86200000,28166.05100000,25154.02150000,62.45910329,1704.65285319,1450.01043877,27783.86200000,28166.05100000,25154.02150000,62.45910329,1704.65285319,1450.01043877
20230522 000000,26747.78000000,28261.32000000,25871.89000000,28065.00000000,27878.74200000,28175.26400000,25700.88000000,60.11469169,1681.56717330,1496.32178567,27878.74200000,28175.26400000,25700.88000000,60.11469169,1681.56717330,1496.32178567
20230529 000000,28065.01000000,28447.14000000,26505.00000000,27115.21000000,27455.14200000,28089.98000000,26013.06550000,59.37725519,1568.55021983,1510.76747251,27455.14200000,28089.98000000,26013.06550000,59.37725519,1568.55021983,1510.76747251
20230605 000000,27115.20000000,27391.77000000,25351.02000000,25925.55000000,26954.23200000,27865.34800000,26173.94900000,59.17448988,1367.22730507,1482.05943902,26954.23200000,27865.34800000,26173.94900000,59.17448988,1367.22730507,1482.05943902
20230612 000000,25925.54000000,26839.99000000,24800.00000000,26339.97000000,26838.70200000,27666.96900000,26303.83250000,61.41034641,1226.97388405,1431.04232803,26838.70200000,27666.96900000,26303.83250000,61.41034641,1226.97388405,1431.04232803
20230619 000000,26339.98000000,31431.94000000,26256.61000000,30462.66000000,27581.67800000,27682.77000000,26680.32000000,57.24733063,1431.98167232,1431.23019688,27581.67800000,27682.77000000,26680.32000000,57.24733063,1431.98167232,1431.23019688
20230626 000000,30462.67000000,31282.00000000,29500.00000000,30617.03000000,28092.08400000,27985.41300000,27121.99450000,57.64415208,1588.59584634,1462.70332678,28092.08400000,27985.41300000,27121.99450000,57.64415208,1588.59584634,1462.70332678
20230703 000000,30617.02000000,31500.00000000,29701.02000000,30160.71000000,28701.18400000,28078.16300000,27416.44200000,55.65675389,1656.79400724,1501.52146287,28701.18400000,28078.16300000,27416.44200000,55.65675389,1656.79400724,1501.52146287
20230710 000000,30160.71000000,31804.20000000,29900.00000000,30231.99000000,29562.47200000,28258.35200000,27750.29900000,55.45248141,1697.03092523,1540.62335534,29562.47200000,28258.35200000,27750.29900000,55.45248141,1697.03092523,1540.62335534
20230717 000000,30232.00000000,30417.46000000,29512.00000000,30083.75000000,30311.22800000,28574.96500000,28132.97450000,49.29497360,1697.39077921,1571.97684011,30311.22800000,28574.96500000,28132.97450000,49.29497360,1697.39077921,1571.97684011
20230724 000000,30083.75000000,30099.58000000,28861.90000000,29281.09000000,30074.91400000,28828.29600000,28497.17350000,56.14514031,1614.29937388,1580.44134687,30074.91400000,28828.29600000,28497.17350000,56.14514031,1614.29937388,1580.44134687
20230731 000000,29281.09000000,30047.50000000,28585.70000000,29088.42000000,29769.19200000,28930.63800000,28552.95100000,49.41164997,1515.43300931,1567.43967936,29769.19200000,28930.63800000,28552.95100000,49.41164997,1515.43300931,1567.43967936
20230807 000000,29088.43000000,30244.00000000,28701.03000000,29303.84000000,29597.81800000,29149.50100000,28619.74050000,53.72849503,1437.88821646,1541.52938678,29597.81800000,29149.50100000,28619.74050000,53.72849503,1437.88821646,1541.52938678
20230814 000000,29303.85000000,29695.32000000,25166.00000000,26189.99000000,28789.41800000,29175.94500000,28520.64650000,47.26833418,1112.34926802,1455.69336303,28789.41800000,29175.94500000,28520.64650000,47.26833418,1112.34926802,1455.69336303
20230821 000000,26190.00000000,26819.27000000,25300.00000000,26101.77000000,27993.02200000,29152.12500000,28409.54700000,47.55979726,837.58354753,1332.07139993,27993.02200000,29152.12500000,28409.54700000,47.55979726,837.58354753,1332.07139993
20230828 000000,26101.78000000,28142.85000000,25333.75000000,25971.21000000,27331.04600000,28702.98000000,28192.87500000,41.31218284,602.35110501,1186.12734094,27331.04600000,28702.98000000,28192.87500000,41.31218284,602.35110501,1186.12734094
20230904 000000,25971.21000000,26445.50000000,25372.51000000,25841.61000000,26681.68400000,28225.43800000,28105.42550000,44.32945442,400.84932121,1029.07173700,26681.68400000,28225.43800000,28105.42550000,44.32945442,400.84932121,1029.07173700
20230911 000000,25841.60000000,26888.00000000,24901.00000000,26527.51000000,26126.41800000,27862.11800000,27970.14050000,52.80602637,293.12513936,881.88241747,26126.41800000,27862.11800000,27970.14050000,52.80602637,293.12513936,881.88241747
20230918 000000,26527.50000000,27483.57000000,26122.08000000,26248.38000000,26138.09600000,27463.75700000,27861.05450000,49.56760090,183.11861353,742.12965668,26138.09600000,27463.75700000,27861.05450000,49.56760090,183.11861353,742.12965668
20230925 000000,26248.39000000,28065.51000000,25990.46000000,27992.57000000,26516.25600000,27254.63900000,27914.80200000,34.96123550,233.98200653,640.50012665,26516.25600000,27254.63900000,27914.80200000,34.96123550,233.98200653,640.50012665
20231002 000000,27992.58000000,28580.00000000,27160.50000000,27917.05000000,26905.42400000,27118.23500000,27973.26550000,33.40222486,265.14139413,565.42838015,26905.42400000,27118.23500000,27973.26550000,33.40222486,265.14139413,565.42838015
20231009 000000,27917.06000000,27987.93000000,26538.66000000,27154.15000000,27167.93200000,26924.80800000,27927.72300000,32.18892104,225.67434574,497.47757327,27167.93200000,26924.80800000,27927.72300000,32.18892104,225.67434574,497.47757327
20231016 000000,27154.14000000,30379.99000000,27112.66000000,29992.46000000,27860.92200000,26993.67000000,28071.58550000,48.93135377,418.59897340,481.70185329,27860.92200000,26993.67000000,28071.58550000,48.93135377,418.59897340,481.70185329
20231023 000000,29992.46000000,35280.00000000,29883.60000000,34525.89000000,29516.42400000,27827.26000000,28501.60250000,64.24460441,926.62152814,570.68578826,29516.42400000,27827.26000000,28501.60250000,64.24460441,926.62152814,570.68578826
20231030 000000,34525.88000000,35984.99000000,34025.00000000,35011.88000000,30920.28600000,28718.27100000,28935.19800000,68.75787608,1352.85354079,727.11933877,30920.28600000,28718.27100000,28935.19800000,68.75787608,1352.85354079,727.11933877
20231106 000000,35011.89000000,37972.24000000,34523.06000000,37064.13000000,32749.70200000,29827.56300000,29265.27150000,73.27278765,1835.09111719,948.71369445,32749.70200000,29827.56300000,29265.27150000,73.27278765,1835.09111719,948.71369445
20231113 000000,37064.13000000,37980.00000000,34800.00000000,37359.86000000,34790.84400000,30979.38800000,29602.41300000,73.39746904,2215.59085805,1202.08912717,34790.84400000,30979.38800000,29602.41300000,73.39746904,2215.59085805,1202.08912717
20231120 000000,37359.85000000,38414.00000000,35632.01000000,37447.43000000,36281.83800000,32071.38000000,29966.74900000,89.66876449,2495.43993299,1460.75928833,36281.83800000,32071.38000000,29966.74900000,89.66876449,2495.43993299,1460.75928833
20231127 000000,37447.42000000,40250.00000000,36707.00000000,39972.26000000,37371.11200000,33443.76800000,30453.76250000,91.71347613,2887.66778448,1746.14098756,37371.11200000,33443.76800000,30453.76250000,91.71347613,2887.66778448,1746.14098756
20231204 000000,39972.26000000,44700.00000000,39972.26000000,43789.51000000,39126.63800000,35023.46200000,31139.05050000,93.86021484,3466.57088427,2090.22696691,39126.63800000,35023.46200000,31139.05050000,93.86021484,3466.57088427,2090.22696691
20231211 000000,43789.50000000,43804.50000000,40222.00000000,41374.65000000,39988.74200000,36369.22200000,31743.72850000,84.36838710,3687.98395807,2409.77836514,39988.74200000,36369.22200000,31743.72850000,84.36838710,3687.98395807,2409.77836514
20231218 000000,41374.64000000,44398.26000000,40542.93000000,42991.50000000,41115.07000000,37952.95700000,32438.88250000,84.98687354,3948.40691950,2717.50407601,41115.07000000,37952.95700000,32438.88250000,84.98687354,3948.40691950,2717.50407601
20231225 000000,42991.50000000,43802.32000000,41300.00000000,42283.58000000,42082.30000000,39182.06900000,33087.86950000,83.46578956,4050.97366228,2984.19799326,42082.30000000,39182.06900000,33087.86950000,83.46578956,4050.97366228,2984.19799326
20240101 000000,42283.58000000,45879.63000000,40750.00000000,43929.02000000,42873.65200000,40122.38200000,33974.82100000,83.39735570,4216.42745036,3230.64388468,42873.65200000,40122.38200000,33974.82100000,83.39735570,4216.42745036,3230.64388468
20240108 000000,43929.01000000,48969.48000000,41500.00000000,41732.35000000,42462.22000000,40794.42900000,34756.35000000,76.58833718,4122.77309685,3409.06972712,42462.22000000,40794.42900000,34756.35000000,76.58833718,4122.77309685,3409.06972712
20240115 000000,41732.35000000,43578.01000000,40280.00000000,41580.33000000,42503.35600000,41246.04900000,35536.80600000,78.43255895,3990.28705811,3525.31319332,42503.35600000,41246.04900000,35536.80600000,78.43255895,3990.28705811,3525.31319332
20240122 000000,41580.32000000,42842.68000000,38555.00000000,42031.06000000,42311.26800000,41713.16900000,36346.27850000,76.19189141,3876.96976782,3595.64450822,42311.26800000,41713.16900000,36346.27850000,76.19189141,3876.96976782,3595.64450822
20240129 000000,42031.05000000,43882.36000000,41804.88000000,42582.88000000,42371.12800000,42226.71400000,37149.04700000,71.20268338,3788.02625244,3634.12085706,42371.12800000,42226.71400000,37149.04700000,71.20268338,3788.02625244,3634.12085706
20240205 000000,42582.88000000,48592.66000000,42258.10000000,48299.99000000,43245.32200000,43059.48700000,38251.62750000,77.41959180,4131.23852669,3733.54439099,43245.32200000,43059.48700000,38251.62750000,77.41959180,4131.23852669,3733.54439099
20240212 000000,48300.00000000,52816.62000000,47710.01000000,52137.67000000,45326.38600000,43894.30300000,39458.88250000,78.96921490,4659.19710592,3918.67493398,45326.38600000,43894.30300000,39458.88250000,78.96921490,4659.19710592,3918.67493398
20240219 000000,52137.68000000,52985.00000000,50521.00000000,51728.85000000,47356.09000000,44929.72300000,40649.47250000,77.49564956,4987.13118246,4132.36618367,47356.09000000,44929.72300000,40649.47250000,77.49564956,4987.13118246,4132.36618367
20240226 000000,51728.85000000,64000.00000000,50901.44000000,63113.97000000,51572.67200000,46941.97000000,42447.46350000,84.28869226,6095.44088708,4524.98112435,51572.67200000,46941.97000000,42447.46350000,84.28869226,6095.44088708,4524.98112435
20240304 000000,63113.97000000,69990.00000000,59005.00000000,68955.88000000,56847.27200000,49609.20000000,44395.63450000,85.56778634,7360.33229796,5092.05135908,56847.27200000,49609.20000000,44395.63450000,85.56778634,7360.33229796,5092.05135908
20240311 000000,68955.88000000,73777.00000000,64533.00000000,68393.48000000,60865.97000000,52055.64600000,46089.01400000,82.81461268,8222.60183870,5718.16145500,60865.97000000,52055.64600000,46089.01400000,82.81461268,8222.60183870,5718.16145500
20240318 000000,68393.47000000,68956.00000000,60775.00000000,67209.99000000,63880.43400000,54603.41000000,47698.91950000,85.62710885,8710.05481976,6316.54012795,63880.43400000,54603.41000000,47698.91950000,85.62710885,8710.05481976,6316.54012795
20240325 000000,67210.00000000,71769.54000000,66385.06000000,71280.01000000,67790.66600000,57573.37800000,49409.71350000,86.53793545,9317.37650212,6916.70740279,67790.66600000,57573.37800000,49409.71350000,86.53793545,9317.37650212,6916.70740279
20240401 000000,71280.00000000,71288.23000000,64493.07000000,69360.39000000,69039.95000000,60306.31100000,51009.74000000,83.91141915,9533.88532447,7440.14298712,69039.95000000,60306.31100000,51009.74000000,83.91141915,9533.88532447,7440.14298712
20240408 000000,69360.38000000,72797.99000000,60660.57000000,65661.84000000,68381.14200000,62614.20700000,52420.46050000,75.88722211,9299.82545223,7812.07948014,68381.14200000,62614.20700000,52420.46050000,75.88722211,9299.82545223,7812.07948014
20240415 000000,65661.85000000,66867.07000000,59600.01000000,64941.15000000,67690.67600000,64278.32300000,53668.90500000,78.65285366,8952.97335345,8040.25825481,67690.67600000,64278.32300000,53668.90500000,78.65285366,8952.97335345,8040.25825481
20240422 000000,64941.15000000,67232.35000000,62391.24000000,63118.62000000,66872.40200000,65376.41800000,54635.36050000,75.53715880,8433.80793869,8118.96819158,66872.40200000,65376.41800000,54635.36050000,75.53715880,8433.80793869,8118.96819158
20240429 000000,63118.62000000,64734.00000000,56552.82000000,64012.00000000,65418.80000000,66604.73300000,55767.22800000,75.79127002,8002.20941786,8095.61643684,65418.80000000,66604.73300000,55767.22800000,75.79127002,8002.20941786,8095.61643684
20240506 000000,64012.00000000,65500.00000000,60187.12000000,61483.99000000,63843.52000000,66441.73500000,56691.85250000,71.19465576,7371.20454350,7950.73405817,63843.52000000,66441.73500000,56691.85250000,71.19465576,7371.20454350,7950.73405817
20240513 000000,61484.00000000,67700.00000000,60749.21000000,66274.01000000,63965.95400000,66173.54800000,57891.37400000,70.58302552,7174.93503175,7795.57425289,63965.95400000,66173.54800000,57891.37400000,70.58302552,7174.93503175,7795.57425289
20240520 000000,66274.00000000,71979.00000000,66060.31000000,68507.67000000,64679.25800000,66184.96700000,59120.30650000,69.46111842,7117.58068458,7659.97553923,64679.25800000,66184.96700000,59120.30650000,69.46111842,7117.58068458,7659.97553923
20240527 000000,68507.67000000,70687.56000000,66670.00000000,67765.63000000,65608.66000000,66240.53100000,60421.97050000,68.91511588,6932.33883783,7514.44819895,65608.66000000,66240.53100000,60421.97050000,68.91511588,6932.33883783,7514.44819895
20240603 000000,67765.62000000,71997.02000000,67612.48000000,69648.14000000,66735.88800000,66077.34400000,61825.36100000,59.93372218,6858.37706230,7383.23397162,66735.88800000,66077.34400000,61825.36100000,59.93372218,6858.37706230,7383.23397162
20240610 000000,69648.15000000,70195.94000000,65078.00000000,66676.87000000,67774.46400000,65808.99200000,63057.65150000,46.20395167,6485.24727165,7203.63663162,67774.46400000,65808.99200000,63057.65150000,46.20395167,6485.24727165,7203.63663162
20240617 000000,66676.86000000,67298.81000000,63178.32000000,63210.01000000,67161.66400000,65563.80900000,64089.00800000,42.12780563,5842.44453229,6931.39821176,67161.66400000,65563.80900000,64089.00800000,42.12780563,5842.44453229,6931.39821176
20240624 000000,63210.01000000,63369.80000000,58402.00000000,62772.01000000,66014.53200000,65346.89500000,64812.60900000,43.10383514,5237.30341704,6592.57925282,66014.53200000,65346.89500000,64812.60900000,43.10383514,5237.30341704,6592.57925282
20240701 000000,62772.01000000,63861.76000000,53485.93000000,55857.81000000,63632.96800000,64620.81400000,64998.61600000,27.98171058,4151.94552427,6104.45250711,63632.96800000,64620.81400000,64998.61600000,27.98171058,4151.94552427,6104.45250711
20240708 000000,55857.81000000,61420.69000000,54260.16000000,60797.91000000,61862.92200000,64299.40500000,65452.06900000,38.74596431,3648.36033165,5613.23407202,61862.92200000,64299.40500000,65452.06900000,38.74596431,3648.36033165,5613.23407202
20240715 000000,60797.91000000,68366.66000000,60632.30000000,68165.34000000,62160.61600000,64967.54000000,65704.63750000,53.00102851,3799.95198608,5250.57765483,62160.61600000,64967.54000000,65704.63750000,53.00102851,3799.95198608,5250.57765483
20240722 000000,68165.35000000,69399.99000000,63456.70000000,68249.88000000,63168.59000000,65165.12700000,65669.33750000,54.02771302,3882.16001179,4976.89412622,63168.59000000,65165.12700000,65669.33750000,54.02771302,3882.16001179,4976.89412622
20240729 000000,68249.88000000,70079.99000000,57122.77000000,58161.00000000,62246.38800000,64130.46000000,65157.71350000,44.97615568,3097.51592923,4601.01848682,62246.38800000,64130.46000000,65157.71350000,44.97615568,3097.51592923,4601.01848682
20240805 000000,58161.00000000,62745.14000000,49000.00000000,58712.59000000,62817.34400000,63225.15600000,64732.84350000,44.59234055,2491.46844655,4179.10847877,62817.34400000,63225.15600000,64732.84350000,44.59234055,2491.46844655,4179.10847877
20240812 000000,58712.59000000,61800.00000000,56078.54000000,58427.35000000,62343.23200000,62103.07700000,64090.21050000,46.73130959,1965.49792939,3736.38636889,62343.23200000,62103.07700000,64090.21050000,46.73130959,1965.49792939,3736.38636889
20240819 000000,58427.35000000,65000.00000000,57787.30000000,64220.00000000,61554.16400000,61857.39000000,63833.19100000,47.84960815,1993.10566746,3387.73022861,61554.16400000,61857.39000000,63833.19100000,47.84960815,1993.10566746,3387.73022861
20240826 000000,64219.99000000,64481.00000000,57201.00000000,57301.86000000,59364.56000000,61266.57500000,63415.19200000,39.31629212,1440.14779082,2998.21374105,59364.56000000,61266.57500000,63415.19200000,39.31629212,1440.14779082,2998.21374105
20240902 000000,57301.77000000,59809.65000000,52550.00000000,54869.95000000,58706.35000000,60476.36900000,62911.63200000,38.08896258,796.50822604,2557.87263805,58706.35000000,60476.36900000,62911.63200000,38.08896258,796.50822604,2557.87263805
20240909 000000,54869.95000000,60625.00000000,54591.96000000,59132.00000000,58790.23200000,60803.78800000,62712.30100000,40.69579915,623.14778952,2170.92766834,58790.23200000,60803.78800000,62712.30100000,40.69579915,623.14778952,2170.92766834
20240916 000000,59132.00000000,64133.32000000,57493.30000000,63578.76000000,59820.51400000,61081.87300000,62690.63900000,47.32867895,834.94997983,1903.73213064,59820.51400000,61081.87300000,62690.63900000,47.32867895,834.94997983,1903.73213064
20240923 000000,63578.76000000,66498.00000000,62538.75000000,65602.01000000,60096.91600000,60825.54000000,62896.54000000,52.11513927,1152.77562774,1753.54083006,60096.91600000,60825.54000000,62896.54000000,52.11513927,1152.77562774,1753.54083006
20240930 000000,65602.01000000,65618.80000000,59828.11000000,62819.91000000,61200.52600000,60282.54300000,62723.83500000,50.04066985,1166.71337891,1636.17533983,61200.52600000,60282.54300000,62723.83500000,50.04066985,1166.71337891,1636.17533983
20241007 000000,62819.91000000,64478.19000000,58946.00000000,62870.02000000,62800.54000000,60753.44500000,62441.95250000,56.73930197,1168.33476939,1542.60722574,62800.54000000,60753.44500000,62441.95250000,56.73930197,1168.33476939,1542.60722574
20241014 000000,62870.02000000,69400.00000000,62457.81000000,69031.99000000,64780.53800000,61785.38500000,62505.27050000,57.73202130,1647.84389562,1563.65455972,64780.53800000,61785.38500000,62505.27050000,57.73202130,1647.84389562,1563.65455972
20241021 000000,69032.00000000,69519.52000000,65260.00000000,68021.70000000,65669.12600000,62744.82000000,62423.94850000,49.84683131,1924.15590168,1635.75482811,65669.12600000,62744.82000000,62423.94850000,49.84683131,1924.15590168,1635.75482811
20241028 000000,68021.69000000,73620.12000000,67478.73000000,68775.99000000,66303.92200000,63200.41900000,62528.90450000,50.55311030,2178.88324659,1744.38051181,66303.92200000,63200.41900000,62528.90450000,50.55311030,2178.88324659,1744.38051181
20241104 000000,68775.99000000,81500.00000000,66835.00000000,80370.01000000,69813.94200000,65507.23400000,63386.90450000,72.63252336,3278.50446272,2051.20530199,69813.94200000,65507.23400000,63386.90450000,72.63252336,3278.50446272,2051.20530199
20241111 000000,80370.01000000,93265.64000000,80216.01000000,89855.99000000,75211.13600000,69005.83800000,64741.10350000,76.84833262,4859.38553561,2612.84134871,75211.13600000,69005.83800000,64741.10350000,76.84833262,4859.38553561,2612.84134871
20241118 000000,89855.98000000,99588.01000000,89376.90000000,97900.04000000,80984.74600000,72882.64200000,66843.21500000,80.01379917,6684.28055813,3427.12919059,80984.74600000,72882.64200000,66843.21500000,80.01379917,6684.28055813,3427.12919059
