20210327 000000,55025.59000000,56700.36000000,53950.00000000,55817.14000000,53756.21000000,55399.63100000,56183.90350000,38.04104995,986.16935723,53756.21000000,55399.63100000,56183.90350000,38.04104995,986.16935723,1693.82460421
20210328 000000,55817.14000000,56559.75000000,54691.84000000,55777.63000000,54043.55800000,55212.57800000,56354.02650000,42.13205855,973.27194441,54043.55800000,55212.57800000,56354.02650000,42.13205855,973.27194441,1549.71407225
20210329 000000,55777.65000000,58405.82000000,54800.01000000,57635.47000000,55109.92200000,55173.12400000,56491.57500000,55.40794164,1100.27947631,55109.92200000,55173.12400000,56491.57500000,55.40794164,1100.27947631,1459.82715306
20210330 000000,57635.46000000,59368.00000000,57071.35000000,58746.57000000,56600.48000000,55237.55300000,56636.32400000,54.96542159,1275.88276225,56600.48000000,55237.55300000,56636.32400000,54.96542159,1275.88276225,1423.03827490
20210331 000000,58746.57000000,59800.00000000,56769.00000000,58740.55000000,57343.47200000,55376.45200000,56684.69350000,49.48005312,1398.44348187,57343.47200000,55376.45200000,56684.69350000,49.48005312,1398.44348187,1418.11931629
20210401 000000,58739.46000000,59490.00000000,57935.45000000,58720.44000000,57924.13200000,55840.17100000,56759.62950000,53.49599370,1476.92594332,57924.13200000,55840.17100000,56759.62950000,53.49599370,1476.92594332,1429.88064170
20210402 000000,58720.45000000,60200.00000000,58428.57000000,58950.01000000,58558.60800000,56301.08300000,56647.71050000,53.02959253,1539.89726276,58558.60800000,56301.08300000,56647.71050000,53.02959253,1539.89726276,1451.88396591
20210403 000000,58950.01000000,59791.72000000,56880.00000000,57051.94000000,58441.90200000,56775.91200000,56551.89200000,46.91246467,1420.27208839,58441.90200000,56775.91200000,56551.89200000,46.91246467,1420.27208839,1445.56159040
20210404 000000,57051.95000000,58492.85000000,56388.00000000,58202.01000000,58332.99000000,57466.73500000,56681.73250000,52.44259914,1402.10670005,58332.99000000,57466.73500000,56681.73250000,52.44259914,1402.10670005,1436.87061233
20210405 000000,58202.01000000,59272.00000000,56777.77000000,59129.99000000,58410.87800000,57877.17500000,56793.19450000,66.74612666,1445.92302885,58410.87800000,57877.17500000,56793.19450000,66.74612666,1445.92302885,1438.68109564
20210406 000000,59129.99000000,59495.24000000,57413.02000000,57991.15000000,58265.02000000,58094.57600000,56747.10350000,61.44312264,1372.92667074,58265.02000000,58094.57600000,56747.10350000,61.44312264,1372.92667074,1425.53021066
20210407 000000,57990.03000000,58655.00000000,55473.00000000,55953.45000000,57665.70800000,58112.15800000,56662.36800000,61.44135062,1137.53833694,57665.70800000,58112.15800000,56662.36800000,61.44135062,1137.53833694,1367.93183591
20210408 000000,55953.44000000,58153.31000000,55700.00000000,58077.52000000,57870.82400000,58156.36300000,56664.74350000,69.87706455,1109.59535933,57870.82400000,58156.36300000,56664.74350000,69.87706455,1109.59535933,1316.26454060
20210409 000000,58077.52000000,58894.90000000,57654.00000000,58142.54000000,57858.93000000,58095.96000000,56666.75650000,61.63262412,1080.24453232,57858.93000000,58095.96000000,56666.75650000,61.63262412,1080.24453232,1269.06053894
20210410 000000,58142.55000000,61500.00000000,57900.01000000,59769.13000000,57986.75800000,58198.81800000,56787.63500000,63.88369147,1174.69485837,57986.75800000,58198.81800000,56787.63500000,63.88369147,1174.69485837,1250.18740283
20210411 000000,59769.13000000,60699.00000000,59232.52000000,60002.43000000,58389.01400000,58327.01700000,57083.59400000,64.64272148,1253.91839178,58389.01400000,58327.01700000,57083.59400000,64.64272148,1253.91839178,1250.93360062
20210412 000000,59998.80000000,61300.00000000,59350.59000000,59860.00000000,59170.32400000,58418.01600000,57359.54950000,58.75050252,1290.33650609,59170.32400000,58418.01600000,57359.54950000,58.75050252,1290.33650609,1258.81418171
20210413 000000,59860.01000000,63777.77000000,59805.15000000,63575.00000000,60269.82000000,59070.32200000,57923.11700000,65.76396511,1600.51780356,60269.82000000,59070.32200000,57923.11700000,65.76396511,1600.51780356,1327.15490608
20210414 000000,63575.01000000,64854.00000000,61301.00000000,62959.53000000,61233.21800000,59546.07400000,58506.40450000,63.24705386,1776.20049755,61233.21800000,59546.07400000,58506.40450000,63.24705386,1776.20049755,1416.96402438
20210415 000000,62959.53000000,63800.00000000,62020.00000000,63159.98000000,61911.38800000,59949.07300000,58913.12400000,63.78348741,1909.59234614,61911.38800000,59949.07300000,58913.12400000,63.78348741,1909.59234614,1515.48968873
20210416 000000,63158.74000000,63520.61000000,60000.00000000,61334.80000000,62177.86200000,60283.43800000,59189.00700000,56.73663021,1846.74148853,62177.86200000,60283.43800000,59189.00700000,56.73663021,1846.74148853,1581.74004869
20210417 000000,61334.81000000,62506.05000000,59580.91000000,60006.66000000,62207.19400000,60688.75900000,59400.45850000,58.62428080,1670.50538654,62207.19400000,60688.75900000,59400.45850000,58.62428080,1670.50538654,1599.49311626
20210418 000000,60006.67000000,60499.00000000,50931.30000000,56150.01000000,60722.19600000,60496.00800000,59326.18550000,44.82780002,1205.73857859,60722.19600000,60496.00800000,59326.18550000,44.82780002,1205.73857859,1520.74220872
20210419 000000,56150.01000000,57526.81000000,54221.58000000,55633.14000000,59256.91800000,60245.06800000,59170.51400000,40.99942808,786.63263413,59256.91800000,60245.06800000,59170.51400000,40.99942808,786.63263413,1373.92029381
20210420 000000,55633.14000000,57076.24000000,53329.96000000,56425.00000000,57909.92200000,59910.65500000,59054.73650000,45.89556013,512.47712057,57909.92200000,59910.65500000,59054.73650000,45.89556013,512.47712057,1201.63165916
20210421 000000,56425.00000000,56757.91000000,53536.02000000,53787.63000000,56400.48800000,59289.17500000,58808.09600000,44.49696114,81.45422966,56400.48800000,59289.17500000,58808.09600000,44.49696114,81.45422966,977.59617326
20210422 000000,53787.62000000,55521.48000000,50500.00000000,51690.96000000,54737.34800000,58472.27100000,58445.14350000,33.75003817,-424.42574733,54737.34800000,58472.27100000,58445.14350000,33.75003817,-424.42574733,697.19178914
20210423 000000,51690.95000000,52131.85000000,47500.00000000,51125.14000000,53732.37400000,57227.28500000,58148.80350000,32.58865213,-861.07033616,53732.37400000,57227.28500000,58148.80350000,32.58865213,-861.07033616,385.53936408
20210424 000000,51110.56000000,51166.22000000,48657.14000000,50047.84000000,52615.31400000,55936.11600000,57741.09500000,25.20396623,-1279.29649167,52615.31400000,55936.11600000,57741.09500000,25.20396623,-1279.29649167,52.57219293
20210425 000000,50047.84000000,50567.91000000,46930.00000000,49066.77000000,51143.66800000,54526.79500000,57237.93400000,23.13142620,-1670.64967344,51143.66800000,54526.79500000,57237.93400000,23.13142620,-1670.64967344,-292.07218034
20210426 000000,49066.76000000,54356.62000000,48753.44000000,54001.39000000,51186.42000000,53793.45400000,57038.44600000,38.34917572,-1564.58177113,51186.42000000,53793.45400000,57038.44600000,38.34917572,-1564.58177113,-546.57409850
20210427 000000,54001.38000000,55460.00000000,53222.00000000,55011.97000000,51850.62200000,53293.98500000,56991.37200000,30.91850673,-1383.03407821,51850.62200000,53293.98500000,56991.37200000,30.91850673,-1383.03407821,-713.86609444
20210428 000000,55011.97000000,56428.00000000,53813.16000000,54846.22000000,52594.83800000,53163.60600000,56829.80700000,31.55087267,-1238.25700736,52594.83800000,53163.60600000,56829.80700000,31.55087267,-1238.25700736,-818.74427703
20210429 000000,54846.23000000,55195.84000000,52330.94000000,53555.00000000,53296.27000000,52955.79200000,56600.43000000,29.19117297,-1213.71979222,53296.27000000,52955.79200000,56600.43000000,29.19117297,-1213.71979222,-897.73938006
20210430 000000,53555.00000000,57963.00000000,53013.01000000,57694.27000000,55021.77000000,53082.71900000,56496.68700000,42.83168046,-850.46573714,55021.77000000,53082.71900000,56496.68700000,42.83168046,-850.46573714,-888.28465148
20210501 000000,57697.25000000,58458.07000000,56956.14000000,57800.37000000,55781.56600000,53483.99300000,56386.58400000,45.43610875,-547.70924685,55781.56600000,53483.99300000,56386.58400000,45.43610875,-547.70924685,-820.16957055
20210502 000000,57797.35000000,57911.02000000,56035.25000000,56578.21000000,56094.81400000,53972.71800000,56222.49450000,50.99411887,-401.75941260,56094.81400000,53972.71800000,56222.49450000,50.99411887,-401.75941260,-736.48753896
20210503 000000,56578.21000000,58981.44000000,56435.00000000,57169.39000000,56559.44800000,54577.14300000,55902.21400000,53.55432912,-235.67313891,56559.44800000,54577.14300000,55902.21400000,53.55432912,-235.67313891,-636.32465895
20210504 000000,57169.39000000,57200.00000000,53046.69000000,53200.01000000,56488.45000000,54892.36000000,55414.23800000,43.49498497,-419.50852973,56488.45000000,54892.36000000,55414.23800000,43.49498497,-419.50852973,-592.96143311
20210505 000000,53205.05000000,58069.82000000,52900.00000000,57436.11000000,56436.81800000,55729.29400000,55128.04450000,56.91334669,-220.83587547,56436.81800000,55729.29400000,55128.04450000,56.91334669,-220.83587547,-518.53632158
20210506 000000,57436.11000000,58360.00000000,55200.00000000,56393.68000000,56155.48000000,55968.52300000,54880.98850000,59.28181367,-145.82082299,56155.48000000,55968.52300000,54880.98850000,59.28181367,-145.82082299,-443.99322186
20210507 000000,56393.68000000,58650.00000000,55241.63000000,57314.75000000,56302.78800000,56198.80100000,54746.39300000,62.04756030,-11.91090070,56302.78800000,56198.80100000,54746.39300000,62.04756030,-11.91090070,-357.57675763
20210508 000000,57315.49000000,59500.00000000,56900.00000000,58862.05000000,56641.32000000,56600.38400000,54881.99500000,66.84787159,216.57135638,56641.32000000,56600.38400000,54881.99500000,66.84787159,216.57135638,-242.74713483
20210509 000000,58866.53000000,59300.00000000,56235.66000000,58240.84000000,57649.48600000,57068.96800000,55012.38000000,67.78032876,343.55840843,57649.48600000,57068.96800000,55012.38000000,67.78032876,343.55840843,-125.48602618
20210510 000000,58240.83000000,59500.00000000,53400.00000000,55816.14000000,57325.49200000,56881.15500000,54981.93700000,53.89624470,245.71113117,57325.49200000,56881.15500000,54981.93700000,53.89624470,245.71113117,-51.24659471
20210511 000000,55816.14000000,56862.43000000,54370.00000000,56670.02000000,57380.76000000,56768.12000000,55126.05650000,53.58392685,234.36581558,57380.76000000,56768.12000000,55126.05650000,53.58392685,234.36581558,5.87588735
20210512 000000,56670.02000000,58000.01000000,48600.00000000,49631.32000000,55844.07400000,56073.43100000,55023.07450000,41.30986146,-338.68553784,55844.07400000,56073.43100000,55023.07450000,41.30986146,-338.68553784,-63.03639769
20210513 000000,49537.15000000,51367.19000000,46000.00000000,49670.97000000,54005.85800000,55323.58900000,54950.36600000,43.24590053,-780.63476872,54005.85800000,55323.58900000,54950.36600000,43.24590053,-780.63476872,-206.55607189
20210514 000000,49671.92000000,51483.00000000,48799.75000000,49841.45000000,52325.98000000,54987.73300000,54940.04650000,34.15769797,-1104.39562176,52325.98000000,54987.73300000,54940.04650000,34.15769797,-1104.39562176,-386.12398187
20210515 000000,49844.16000000,50700.00000000,46555.00000000,46762.99000000,50515.35000000,53920.42100000,54824.85750000,30.11762926,-1591.04386136,50515.35000000,53920.42100000,54824.85750000,30.11762926,-1591.04386136,-627.10795777
20210516 000000,46762.99000000,49795.89000000,43825.39000000,46431.50000000,48467.64600000,52924.20300000,54446.36300000,31.11609717,-1980.63306490,48467.64600000,52924.20300000,54446.36300000,31.11609717,-1980.63306490,-897.81297919
20210517 000000,46426.83000000,46686.00000000,42001.00000000,43538.04000000,47248.99000000,51546.53200000,53872.66650000,26.63328798,-2494.11277634,47248.99000000,51546.53200000,53872.66650000,26.63328798,-2494.11277634,-1217.07293862
20210518 000000,43538.02000000,45799.29000000,42250.02000000,42849.78000000,45884.75200000,49945.30500000,53272.84450000,30.00897355,-2922.89268956,45884.75200000,49945.30500000,53272.84450000,30.00897355,-2922.89268956,-1558.23688881
20210519 000000,42849.78000000,43584.90000000,30000.00000000,36690.09000000,43254.48000000,47790.23000000,52429.59900000,12.70147763,-3716.89333166,43254.48000000,47790.23000000,52429.59900000,12.70147763,-3716.89333166,-1989.96817738
20210520 000000,36671.23000000,42451.67000000,34850.00000000,40526.64000000,42007.21000000,46261.28000000,51571.21750000,24.07761502,-3990.56627539,42007.21000000,46261.28000000,51571.21750000,24.07761502,-3990.56627539,-2390.08779698
20210521 000000,40525.39000000,42200.00000000,33488.00000000,37252.01000000,40171.31200000,44319.47900000,50543.79950000,19.56359611,-4420.72990624,40171.31200000,44319.47900000,50543.79950000,19.56359611,-4420.72990624,-2796.21621883
20210522 000000,37263.35000000,38829.00000000,35200.62000000,37449.73000000,38953.65000000,43101.32000000,49587.37550000,16.12926494,-4691.60146993,38953.65000000,43101.32000000,49587.37550000,16.12926494,-4691.60146993,-3175.29326905
20210523 000000,37458.51000000,38270.64000000,31111.01000000,34655.25000000,37314.74400000,41599.74800000,48461.66850000,15.09163863,-5073.27871818,37314.74400000,41599.74800000,48461.66850000,15.09163863,-5073.27871818,-3554.89035888
20210524 000000,34681.44000000,39920.00000000,34031.00000000,38796.29000000,37735.98400000,40495.23200000,47741.48250000,26.02736060,-4984.15908398,37735.98400000,40495.23200000,47741.48250000,26.02736060,-4984.15908398,-3840.74410390
20210525 000000,38810.99000000,39791.77000000,36419.62000000,38324.72000000,37295.60000000,39651.40500000,46785.91300000,23.87913492,-4895.15459469,37295.60000000,39651.40500000,46785.91300000,23.87913492,-4895.15459469,-4051.62620206
20210526 000000,38324.72000000,40841.00000000,37800.44000000,39241.91000000,37693.58000000,38932.44600000,45928.32450000,32.08393129,-4696.47034132,37693.58000000,38932.44600000,45928.32450000,32.08393129,-4696.47034132,-4180.59502991
20210527 000000,39241.92000000,40411.14000000,37134.27000000,38529.98000000,37909.63000000,38431.64000000,44989.08600000,31.22322989,-4544.07714747,37909.63000000,38431.64000000,44989.08600000,31.22322989,-4544.07714747,-4253.29145342
20210528 000000,38529.99000000,38877.83000000,34684.00000000,35663.49000000,38111.27800000,37713.01100000,43829.15800000,28.09539053,-4601.56228451,38111.27800000,37713.01100000,43829.15800000,28.09539053,-4601.56228451,-4322.94561964
20210529 000000,35661.79000000,37338.58000000,33632.76000000,34605.15000000,37273.05000000,37504.51700000,42647.37350000,29.96588322,-4678.58702396,37273.05000000,37504.51700000,42647.37350000,29.96588322,-4678.58702396,-4394.07390050
20210530 000000,34605.15000000,36488.00000000,33379.00000000,35641.27000000,36736.36000000,37015.98000000,41638.63000000,32.62301244,-4602.96336371,36736.36000000,37015.98000000,41638.63000000,32.62301244,-4602.96336371,-4435.85179315
20210531 000000,35641.26000000,37499.00000000,34153.84000000,37253.81000000,36338.74000000,37016.16000000,40667.81950000,39.44414116,-4362.62296479,36338.74000000,37016.16000000,40667.81950000,39.44414116,-4362.62296479,-4421.20602747
20210601 000000,37253.82000000,37894.81000000,35666.00000000,36693.09000000,35971.36200000,36940.49600000,40020.90800000,39.61387374,-4169.33538199,35971.36200000,36940.49600000,40020.90800000,39.61387374,-4169.33538199,-4370.83189838
20210602 000000,36694.85000000,38225.00000000,35920.00000000,37568.68000000,36352.40000000,37231.83900000,39415.79350000,51.80372253,-3900.53781276,36352.40000000,37231.83900000,39415.79350000,51.80372253,-3900.53781276,-4276.77308125
20210603 000000,37568.68000000,39476.00000000,37170.00000000,39246.79000000,37280.72800000,37276.88900000,38886.06050000,47.11699653,-3511.62452846,37280.72800000,37276.88900000,38886.06050000,47.11699653,-3511.62452846,-4123.74337070
20210604 000000,39246.78000000,39289.07000000,35555.15000000,36829.00000000,37518.27400000,37127.31700000,38389.36100000,49.00886285,-3359.77401195,37518.27400000,37127.31700000,38389.36100000,49.00886285,-3359.77401195,-3970.94949895
20210605 000000,36829.15000000,37925.00000000,34800.00000000,35513.20000000,37170.15200000,36754.44600000,37843.44600000,45.68849629,-3307.47888919,37170.15200000,36754.44600000,37843.44600000,45.68849629,-3307.47888919,-3838.25537700
20210606 000000,35516.07000000,36480.00000000,35222.00000000,35796.31000000,36990.79600000,36481.07900000,37456.35950000,52.86032425,-3206.23058630,36990.79600000,36481.07900000,37456.35950000,52.86032425,-3206.23058630,-3711.85041886
20210607 000000,35796.31000000,36900.00000000,33300.00000000,33552.79000000,36187.61800000,36270.00900000,36991.51000000,35.47411964,-3269.33700897,36187.61800000,36270.00900000,36991.51000000,35.47411964,-3269.33700897,-3623.34773688
20210608 000000,33556.96000000,34068.01000000,31000.00000000,33380.81000000,35014.42200000,36147.57500000,36826.04600000,36.07288880,-3295.24116339,35014.42200000,36147.57500000,36826.04600000,36.07288880,-3295.24116339,-3557.72642218
20210609 000000,33380.80000000,37534.79000000,32396.82000000,37388.05000000,35126.23200000,36322.25300000,36669.11650000,45.55200564,-2958.31796627,35126.23200000,36322.25300000,36669.11650000,45.55200564,-2958.31796627,-3437.84473100
20210610 000000,37388.05000000,38491.00000000,35782.00000000,36675.72000000,35358.73600000,36264.44400000,36640.30200000,45.55113130,-2717.45782076,35358.73600000,36264.44400000,36640.30200000,45.55113130,-2717.45782076,-3293.76734895
20210611 000000,36677.83000000,37680.40000000,35936.77000000,37331.98000000,35665.87000000,36328.33300000,36634.41450000,54.47809785,-2445.43032419,35665.87000000,36328.33300000,36634.41450000,54.47809785,-2445.43032419,-3124.09994400
20210612 000000,37331.98000000,37463.63000000,34600.36000000,35546.11000000,36064.53400000,36126.07600000,36678.95750000,52.43054443,-2346.89778044,36064.53400000,36126.07600000,36678.95750000,52.43054443,-2346.89778044,-2968.65951129
20210613 000000,35546.12000000,39380.00000000,34757.00000000,39020.57000000,37192.48600000,36103.45400000,36690.17150000,57.75235234,-1965.78974440,37192.48600000,36103.45400000,36690.17150000,57.75235234,-1965.78974440,-2768.08555791
20210614 000000,39020.56000000,41064.05000000,38730.00000000,40516.29000000,37818.13400000,36472.18300000,36799.75000000,57.52469036,-1525.48196978,37818.13400000,36472.18300000,36799.75000000,57.52469036,-1525.48196978,-2519.56484028
20210615 000000,40516.28000000,41330.00000000,39506.40000000,40144.04000000,38511.79800000,36935.26700000,36844.85650000,58.02918842,-1192.82223788,38511.79800000,36935.26700000,36844.85650000,58.02918842,-1192.82223788,-2254.21631980
20210616 000000,40143.80000000,40527.14000000,38116.01000000,38349.01000000,38715.20400000,37190.53700000,36835.80800000,51.74107197,-1061.79125433,38715.20400000,37190.53700000,36835.80800000,51.74107197,-1061.79125433,-2015.73130671
20210617 000000,38349.00000000,39559.88000000,37365.00000000,38092.97000000,39224.57600000,37644.55500000,36957.28200000,47.25116022,-967.45630991,39224.57600000,37644.55500000,36957.28200000,47.25116022,-967.45630991,-1806.07630735
20210618 000000,38092.97000000,38202.84000000,35129.29000000,35819.84000000,38584.43000000,37888.45800000,37018.01650000,47.57910908,-1063.85432997,38584.43000000,37888.45800000,37018.01650000,47.57910908,-1063.85432997,-1657.63191187
20210619 000000,35820.48000000,36457.00000000,34803.52000000,35483.72000000,37577.91600000,37698.02500000,37010.13900000,49.92579190,-1154.06913966,37577.91600000,37698.02500000,37010.13900000,49.92579190,-1154.06913966,-1556.91935743
20210620 000000,35483.72000000,36137.72000000,33336.00000000,35600.16000000,36669.14000000,37590.46900000,36927.45650000,49.50206611,-1202.30981232,36669.14000000,37590.46900000,36927.45650000,49.50206611,-1202.30981232,-1485.99744841
20210621 000000,35600.17000000,35750.00000000,31251.23000000,31608.93000000,35321.12400000,37018.16400000,36673.24850000,45.46761114,-1544.79239275,35321.12400000,37018.16400000,36673.24850000,45.46761114,-1544.79239275,-1497.75643728
20210622 000000,31614.12000000,33298.78000000,28805.00000000,32509.56000000,34204.44200000,36714.50900000,36420.29250000,48.03531362,-1723.66960087,34204.44200000,36714.50900000,36420.29250000,48.03531362,-1723.66960087,-1542.93906999
20210623 000000,32509.56000000,34881.00000000,31683.00000000,33678.07000000,33776.08800000,36180.25900000,36141.85650000,40.40556491,-1750.95813029,33776.08800000,36180.25900000,36141.85650000,40.40556491,-1750.95813029,-1584.54288205
20210624 000000,33675.07000000,35298.00000000,32286.57000000,34663.09000000,33611.96200000,35594.93900000,36033.56100000,44.86749689,-1673.80699944,33611.96200000,35594.93900000,36033.56100000,44.86749689,-1673.80699944,-1602.39570553
20210625 000000,34663.08000000,35500.00000000,31275.00000000,31584.45000000,32808.82000000,34738.98000000,35837.12350000,36.95468129,-1839.87574878,32808.82000000,34738.98000000,35837.12350000,36.95468129,-1839.87574878,-1649.89171418
20210626 000000,31576.09000000,32730.00000000,30151.00000000,32283.65000000,32943.76400000,34132.44400000,35661.49050000,42.21088107,-1893.24270910,32943.76400000,34132.44400000,35661.49050000,42.21088107,-1893.24270910,-1698.56191317
20210627 000000,32283.65000000,34749.00000000,31973.45000000,34700.34000000,33381.92000000,33793.18100000,35718.86800000,39.13677133,-1720.69462720,33381.92000000,33793.18100000,35718.86800000,39.13677133,-1720.69462720,-1702.98845597
20210628 000000,34702.49000000,35297.71000000,33862.72000000,34494.89000000,33545.28400000,33660.68600000,35774.57200000,33.80854860,-1582.28750175,33545.28400000,33660.68600000,35774.57200000,33.80854860,-1582.28750175,-1678.84826513
20210629 000000,34494.89000000,36600.00000000,34225.43000000,35911.73000000,33795.01200000,33703.48700000,35700.75600000,39.22471494,-1342.79283080,33795.01200000,33703.48700000,35700.75600000,39.22471494,-1342.79283080,-1611.63717826
20210630 000000,35911.72000000,36100.00000000,34017.55000000,35045.00000000,34487.12200000,33647.97100000,35619.22000000,41.17078651,-1208.99292813,34487.12200000,33647.97100000,35619.22000000,41.17078651,-1208.99292813,-1531.10832824
20210701 000000,35045.00000000,35057.57000000,32711.00000000,33504.69000000,34731.33000000,33837.54700000,35427.85550000,38.52639718,-1213.25997957,34731.33000000,33837.54700000,35427.85550000,38.52639718,-1213.25997957,-1467.53865850
20210702 000000,33502.33000000,33977.04000000,32699.00000000,33786.55000000,34548.57200000,33965.24600000,35339.87750000,44.35312356,-1180.29222808,34548.57200000,33965.24600000,35339.87750000,44.35312356,-1180.29222808,-1410.08937242
20210703 000000,33786.54000000,34945.61000000,33316.73000000,34669.13000000,34583.42000000,34064.35200000,35122.30550000,47.80435501,-1070.60692730,34583.42000000,34064.35200000,35122.30550000,47.80435501,-1070.60692730,-1342.19288339
20210704 000000,34669.12000000,35967.85000000,34357.15000000,35286.51000000,34458.37600000,34126.69400000,34860.81650000,49.17681789,-923.22081499,34458.37600000,34126.69400000,34860.81650000,49.17681789,-923.22081499,-1258.39846971
20210705 000000,35288.13000000,35293.78000000,33125.55000000,33690.14000000,34187.40400000,34337.26300000,34538.12150000,56.24754971,-924.57208523,34187.40400000,34337.26300000,34538.12150000,56.24754971,-924.57208523,-1191.63319282
20210706 000000,33690.15000000,35118.88000000,33532.00000000,34220.01000000,34330.46800000,34530.89900000,34331.67150000,55.25146680,-872.82550681,34330.46800000,34530.89900000,34331.67150000,55.25146680,-872.82550681,-1127.87165561
20210707 000000,34220.02000000,35059.09000000,33777.77000000,33862.12000000,34345.58200000,34447.07700000,34120.12900000,50.59467535,-850.88621594,34345.58200000,34447.07700000,34120.12900000,50.59467535,-850.88621594,-1072.47456768
20210708 000000,33862.11000000,33929.64000000,32077.00000000,32875.71000000,33986.89800000,34285.15900000,33972.92250000,44.22539871,-902.68858104,33986.89800000,34285.15900000,33972.92250000,44.22539871,-902.68858104,-1038.51737035
20210709 000000,32875.71000000,34100.00000000,32261.07000000,33815.81000000,33692.75800000,34075.56700000,33889.52700000,58.36487305,-857.99369807,33692.75800000,34075.56700000,33889.52700000,58.36487305,-857.99369807,-1002.41263589
20210710 000000,33815.81000000,34262.00000000,33004.78000000,33502.87000000,33655.30400000,33921.35400000,33784.66250000,54.70689700,-838.16250830,33655.30400000,33921.35400000,33784.66250000,54.70689700,-838.16250830,-969.56261038
20210711 000000,33502.87000000,34666.00000000,33306.47000000,34258.99000000,33663.10000000,33996.78400000,33917.16550000,48.04554130,-752.75627690,33663.10000000,33996.78400000,33917.16550000,48.04554130,-752.75627690,-926.20134368
20210712 000000,34259.00000000,34678.43000000,32658.34000000,33086.63000000,33508.00200000,33926.79200000,33946.01900000,44.25563888,-770.78573918,33508.00200000,33926.79200000,33946.01900000,44.25563888,-770.78573918,-895.11822278
20210713 000000,33086.94000000,33340.00000000,32202.25000000,32729.77000000,33478.81400000,33732.85600000,33898.60400000,35.79200520,-804.59496758,33478.81400000,33732.85600000,33898.60400000,35.79200520,-804.59496758,-877.01357174
20210714 000000,32729.12000000,33114.03000000,31550.00000000,32820.02000000,33279.65600000,33486.20700000,33806.45050000,39.32484431,-814.71507567,33279.65600000,33486.20700000,33806.45050000,39.32484431,-814.71507567,-864.55387253
20210715 000000,32820.03000000,33185.25000000,31133.00000000,31880.00000000,32955.08200000,33305.19300000,33821.22800000,41.72849839,-888.34678343,32955.08200000,33305.19300000,33821.22800000,41.72849839,-888.34678343,-869.31245471
20210716 000000,31874.49000000,32249.18000000,31020.00000000,31383.87000000,32380.05800000,33021.57900000,33776.23900000,38.02883427,-975.48915522,32380.05800000,33021.57900000,33776.23900000,38.02883427,-975.48915522,-890.54779481
20210717 000000,31383.86000000,31955.92000000,31164.31000000,31520.07000000,32066.74600000,32787.37400000,33617.22550000,33.04933846,-1021.78145044,32066.74600000,32787.37400000,33617.22550000,33.04933846,-1021.78145044,-916.79452594
20210718 000000,31520.07000000,32435.00000000,31108.97000000,31778.56000000,31876.50400000,32677.65900000,33481.40900000,30.35864462,-1025.78582476,31876.50400000,32677.65900000,33481.40900000,30.35864462,-1025.78582476,-938.59278570
20210719 000000,31778.57000000,31899.00000000,30407.44000000,30839.65000000,31480.43000000,32380.04300000,33227.80500000,32.77139455,-1092.13209153,31480.43000000,32380.04300000,33227.80500000,32.77139455,-1092.13209153,-969.30064687
20210720 000000,30839.65000000,31063.07000000,29278.00000000,29790.35000000,31062.50000000,32008.79100000,32965.07250000,24.80851867,-1215.37167841,31062.50000000,32008.79100000,32965.07250000,24.80851867,-1215.37167841,-1018.51485318
20210721 000000,29790.34000000,32858.00000000,29482.61000000,32144.51000000,31214.62800000,31797.34300000,32897.06350000,42.03944106,-1110.28028149,31214.62800000,31797.34300000,32897.06350000,42.03944106,-1110.28028149,-1036.86793884
20210722 000000,32144.51000000,32591.35000000,31708.00000000,32287.83000000,31368.18000000,31717.46300000,32822.12750000,47.04439144,-1003.85801573,31368.18000000,31717.46300000,32822.12750000,47.04439144,-1003.85801573,-1030.26595422
20210723 000000,32287.58000000,33650.00000000,31924.32000000,33634.09000000,31739.28600000,31807.89500000,32770.37550000,49.12223755,-801.64481019,31739.28600000,31807.89500000,32770.37550000,49.12223755,-801.64481019,-984.54172541
20210724 000000,33634.10000000,34500.00000000,33401.14000000,34258.14000000,32422.98400000,31951.70700000,32718.95700000,53.54173486,-584.29834077,32422.98400000,31951.70700000,32718.95700000,53.54173486,-584.29834077,-904.49304848
20210725 000000,34261.51000000,35398.00000000,33851.12000000,35381.02000000,33541.11800000,32301.80900000,32803.50100000,55.08663828,-317.77950187,33541.11800000,32301.80900000,32803.50100000,55.08663828,-317.77950187,-787.15033916
20210726 000000,35381.02000000,40550.00000000,35205.78000000,37237.60000000,34559.73600000,32887.18200000,32954.38050000,67.71887947,42.75622093,34559.73600000,32887.18200000,32954.38050000,67.71887947,42.75622093,-621.16902714
20210727 000000,37241.33000000,39542.61000000,36383.00000000,39457.87000000,35993.74400000,33680.96200000,33234.16800000,74.77789350,501.85553400,35993.74400000,33680.96200000,33234.16800000,74.77789350,501.85553400,-396.56411491
20210728 000000,39456.61000000,40900.00000000,38772.00000000,40019.56000000,37270.83800000,34505.06200000,33591.36050000,75.62431219,900.63675610,37270.83800000,34505.06200000,33591.36050000,75.62431219,900.63675610,-137.12394071
20210729 000000,40019.57000000,40640.00000000,39200.00000000,40016.48000000,38422.50600000,35422.74500000,33901.39400000,81.02845480,1202.56282178,38422.50600000,35422.74500000,33901.39400000,81.02845480,1202.56282178,130.81341179
