20210705 120000,33379.96000000,34274.33000000,33125.55000000,33690.14000000,34507.61600000,34117.78900000,34157.52950000,45.82055306,-131.62514901,-181.95717090
20210706 000000,33690.15000000,35118.88000000,33634.76000000,34067.31000000,34387.25200000,34152.76800000,34272.00850000,41.67975751,-136.30892410,-172.82752154
20210706 120000,34067.31000000,34516.38000000,33532.00000000,34220.01000000,34128.78600000,34224.30000000,34368.82650000,40.32252159,-126.24397382,-163.51081199
20210707 000000,34220.02000000,34989.00000000,33941.00000000,34827.96000000,34037.07600000,34404.79500000,34447.89700000,49.86707632,-68.42221535,-144.49309267
20210707 120000,34827.97000000,35059.09000000,33777.77000000,33862.12000000,34133.50800000,34412.35200000,34405.98600000,43.47019169,-99.38759302,-135.47199274
20210708 000000,33862.11000000,33929.64000000,32077.00000000,32696.44000000,33934.76800000,34221.19200000,34335.44800000,44.26084845,-215.50431235,-151.47845666
20210708 120000,32696.43000000,33177.06000000,32350.00000000,32875.71000000,33696.44800000,34041.85000000,34254.48900000,46.45132462,-289.72231966,-179.12722926
20210709 000000,32875.71000000,33310.00000000,32261.07000000,32774.99000000,33407.44400000,33768.11500000,34115.45750000,48.53782828,-352.60329611,-213.82244263
20210709 120000,32774.99000000,34100.00000000,32635.08000000,33815.81000000,33205.01400000,33621.04500000,34010.66150000,50.16703773,-314.82237115,-234.02242833
20210710 000000,33815.81000000,34262.00000000,33458.84000000,33793.94000000,33191.37800000,33662.44300000,33957.85900000,44.88558692,-283.37882742,-243.89370815
20210710 120000,33793.95000000,34192.00000000,33004.78000000,33502.87000000,33352.66400000,33643.71600000,33880.75250000,42.87898438,-278.73344327,-250.86165518
20210711 000000,33502.87000000,33870.00000000,33306.47000000,33814.84000000,33540.49000000,33618.46900000,33885.61850000,38.91626902,-247.03095207,-250.09551455
20210711 120000,33814.82000000,34666.00000000,33654.36000000,34258.99000000,33837.29000000,33622.36700000,33923.33350000,43.47684213,-183.94688115,-236.86578787
20210712 000000,34259.00000000,34678.43000000,33525.66000000,33530.00000000,33780.12800000,33492.57100000,33948.68300000,51.11997229,-190.57882695,-227.60839569
20210712 120000,33530.00000000,33636.92000000,32658.34000000,33086.63000000,33638.66600000,33415.02200000,33913.68700000,45.58293335,-228.97150440,-227.88101743
20210713 000000,33086.94000000,33340.00000000,32742.01000000,33042.61000000,33546.61400000,33449.63900000,33835.41550000,42.11577583,-259.95344253,-234.29550245
20210713 120000,33042.61000000,33049.00000000,32202.25000000,32729.77000000,33329.60000000,33435.04500000,33738.44750000,38.80959246,-306.22050582,-248.68050313
20210714 000000,32729.12000000,32807.41000000,31550.00000000,32451.99000000,32968.20000000,33402.74500000,33585.43000000,31.22768982,-361.13902542,-271.17220759
20210714 120000,32450.95000000,33114.03000000,32280.00000000,32820.02000000,32826.20400000,33303.16600000,33462.10550000,40.90755212,-370.69229263,-291.07622459
20210715 000000,32820.03000000,33185.25000000,31800.00000000,31880.50000000,32584.97800000,33111.82200000,33387.13250000,42.58831993,-448.90009694,-322.64099906
20210715 120000,31880.50000000,32152.97000000,31133.00000000,31880.00000000,32352.45600000,32949.53500000,33296.62550000,40.65175143,-505.09823311,-359.13244587
20210716 000000,31874.49000000,32049.45000000,31020.00000000,31086.53000000,32023.80800000,32676.70400000,33147.58650000,35.97251761,-606.66875879,-408.63970846
20210716 120000,31086.52000000,32249.18000000,31067.43000000,31383.87000000,31810.18400000,32389.19200000,33005.77950000,26.94808642,-655.61377169,-458.03452110
20210717 000000,31383.86000000,31955.92000000,31164.31000000,31391.33000000,31524.44600000,32175.32500000,32833.94800000,27.16371607,-685.89452229,-503.60652134
20210717 120000,31391.34000000,31920.00000000,31341.16000000,31520.07000000,31452.36000000,32018.66900000,32716.84550000,30.55384471,-691.53243775,-541.19170462
20210718 000000,31520.07000000,32435.00000000,31463.00000000,31801.01000000,31436.56200000,31894.50900000,32672.07400000,30.12857326,-665.65772835,-566.08490937
20210718 120000,31801.79000000,31943.00000000,31108.97000000,31778.56000000,31574.96800000,31799.38800000,32617.21650000,23.30258640,-639.59056026,-580.78603955
20210719 000000,31778.57000000,31899.00000000,31155.00000000,31265.92000000,31551.37800000,31680.78100000,32541.76300000,24.44085706,-652.77314298,-595.18346023
20210719 120000,31267.84000000,31375.00000000,30407.44000000,30839.65000000,31441.04200000,31482.74400000,32392.95500000,24.53558477,-689.66681157,-614.08013050
20210720 000000,30839.65000000,31063.07000000,29278.00000000,29692.79000000,31075.58600000,31263.97300000,32187.89750000,19.62903729,-802.20006404,-651.70411721
20210720 120000,29693.63000000,29994.41000000,29279.13000000,29790.35000000,30673.45400000,31055.00800000,32002.27150000,22.26732031,-873.44269701,-696.05183317
20210721 000000,29790.34000000,31655.00000000,29482.61000000,31534.11000000,30624.56400000,31099.76600000,31888.23500000,43.21650600,-780.20244995,-712.88195653
20210721 120000,31534.12000000,32858.00000000,31419.60000000,32144.51000000,30800.28200000,31175.83000000,31782.51100000,45.18037475,-649.56690082,-700.21894538
20210722 000000,32144.51000000,32376.78000000,31708.00000000,31913.64000000,31015.08000000,31228.06100000,31701.69300000,50.26304677,-558.23161987,-671.82148028
20210722 120000,31913.64000000,32591.35000000,31724.39000000,32287.83000000,31534.08800000,31304.83700000,31661.75300000,53.05584487,-450.46111064,-627.54940635
20210723 000000,32287.58000000,32915.00000000,32201.02000000,32296.51000000,32035.32000000,31354.38700000,31624.44800000,60.27468683,-360.19964488,-574.07945406
20210723 120000,32296.51000000,33650.00000000,31924.32000000,33634.09000000,32455.31600000,31539.94000000,31669.66400000,66.23910282,-178.67559456,-494.99868216
20210724 000000,33634.10000000,34065.71000000,33401.14000000,33867.00000000,32799.81400000,31800.04800000,31740.41450000,67.30306059,-15.83999280,-399.16694429
20210724 120000,33867.00000000,34500.00000000,33667.01000000,34258.14000000,33268.71400000,32141.89700000,31812.32050000,68.45993595,143.12032189,-290.70949105
20210725 000000,34261.51000000,34800.00000000,33851.12000000,34399.04000000,33690.95600000,32612.52200000,31938.24750000,67.85290694,277.27076420,-177.11344000
20210725 120000,34399.04000000,35398.00000000,33862.45000000,35381.02000000,34307.85800000,33171.58900000,32113.29850000,71.87089442,457.54919320,-50.18091336
20210726 000000,35381.02000000,39799.97000000,35205.78000000,38473.61000000,35275.76200000,33865.53900000,32482.65250000,83.32052786,840.28107696,127.91148470
20210726 120000,38473.61000000,40550.00000000,36764.93000000,37237.60000000,35949.88200000,34374.84800000,32775.33900000,77.51704668,1031.96729841,308.72264744
20210727 000000,37241.33000000,38069.32000000,36383.00000000,38064.87000000,36711.22800000,34989.97100000,33109.01600000,87.02546648,1236.38154828,494.25442761
20210727 120000,38064.87000000,39542.61000000,37350.00000000,39457.87000000,37722.99400000,35706.97500000,33505.90600000,88.35927779,1493.56785176,694.11711244
20210728 000000,39456.61000000,40900.00000000,38904.11000000,40750.84000000,38796.95800000,36552.40800000,33953.39750000,87.92740046,1781.18928210,911.53154637
20210728 120000,40750.84000000,40871.59000000,38772.00000000,40019.56000000,39106.14800000,37190.95500000,34365.44750000,82.08708563,1927.89952773,1114.80514264
20210729 000000,40019.57000000,40640.00000000,39200.00000000,39769.99000000,39612.62600000,37781.25400000,34790.65100000,81.96218573,2000.96436943,1292.03698800
20210729 120000,39769.99000000,40419.30000000,39390.00000000,40016.48000000,40002.94800000,38357.08800000,35249.49250000,81.77279593,2055.06891071,1444.64337254
20210730 000000,40018.49000000,40250.00000000,38313.23000000,38642.46000000,39839.86600000,38781.43000000,35696.97600000,73.45537419,1964.43048680,1548.60079539
20210730 120000,38650.00000000,42316.71000000,38528.60000000,42206.37000000,40130.97200000,39463.96500000,36317.77700000,77.20660859,2155.33131723,1669.94689976
20210731 000000,42206.36000000,42448.00000000,41181.00000000,41592.15000000,40445.49000000,39775.81900000,36820.67900000,73.93858825,2231.33770782,1782.22506137
20210731 120000,41592.14000000,41984.73000000,41000.15000000,41461.83000000,40783.85800000,40198.24200000,37286.54500000,72.68945915,2255.06262686,1876.79257447
20210801 000000,41461.84000000,42599.00000000,41120.00000000,41587.01000000,41097.96400000,40550.45600000,37770.21350000,72.66238766,2257.93767594,1953.02159476
20210801 120000,41587.00000000,41810.00000000,39422.01000000,39845.44000000,41338.56000000,40589.21300000,38148.09400000,63.43215953,2095.53006281,1981.52328837
20210802 000000,39850.27000000,40480.01000000,39250.00000000,39542.42000000,40805.77000000,40468.37100000,38510.38950000,53.86442671,1920.23441079,1969.26551286
20210802 120000,39542.43000000,39975.96000000,38690.00000000,39147.82000000,40316.90400000,40381.19700000,38786.07600000,57.35411652,1729.53343657,1921.31909760
20210803 000000,39146.86000000,39780.00000000,37955.52000000,38490.01000000,39722.54000000,40253.19900000,39017.22650000,51.65837622,1507.93918684,1838.64311545
20210803 120000,38490.02000000,38703.00000000,37642.03000000,38207.05000000,39046.54800000,40072.25600000,39214.67200000,44.65823135,1294.56865857,1729.82822407
20210804 000000,38207.04000000,38566.82000000,37508.56000000,38160.06000000,38709.47200000,40024.01600000,39402.72300000,37.61807084,1108.89660755,1605.64190077
20210804 120000,38160.06000000,39969.66000000,38154.32000000,39723.18000000,38745.62400000,39775.69700000,39619.83100000,48.68786181,1075.48338686,1499.61019799
20210805 000000,39723.17000000,39849.61000000,37821.00000000,38008.38000000,38517.73600000,39417.32000000,39596.56950000,43.09660389,900.25555428,1379.73926924
20210805 120000,38008.45000000,41350.00000000,37332.70000000,40862.46000000,38992.22600000,39357.38300000,39777.81250000,52.75265836,980.38536574,1299.86848854
20210806 000000,40862.46000000,41199.99000000,39853.86000000,40507.56000000,39452.32800000,39249.43800000,39899.94700000,56.49974769,1003.68153864,1240.63109856
20210806 120000,40507.56000000,43392.43000000,40300.00000000,42836.87000000,40387.69000000,39548.58100000,40068.89700000,52.40412480,1196.30946284,1231.76677142
20210807 000000,42836.87000000,43989.49000000,42579.16000000,43800.03000000,41203.06000000,39974.34200000,40221.35650000,58.20052563,1410.42889675,1267.49919648
20210807 120000,43800.03000000,44700.00000000,42446.41000000,44572.54000000,42515.89200000,40516.81400000,40449.00550000,61.02775026,1623.73775356,1338.74690790
20210808 000000,44572.54000000,45310.00000000,43785.00000000,44452.06000000,43233.81200000,41113.01900000,40683.10900000,60.16024898,1762.74500315,1423.54652695
20210808 120000,44452.05000000,45198.27000000,43261.00000000,43794.37000000,43891.17400000,41671.75100000,40872.00350000,65.17018646,1799.10025564,1498.65727269
20210809 000000,43794.36000000,46048.50000000,42779.00000000,45930.01000000,44509.80200000,42448.74600000,41236.38100000,71.50986156,1977.44559300,1594.41493675
20210809 120000,45930.01000000,46454.15000000,44900.00000000,46253.40000000,45000.47600000,43101.76800000,41438.73250000,74.04296182,2120.43734629,1699.61941866
20210810 000000,46248.87000000,46700.00000000,45192.79000000,45345.05000000,45154.97800000,43835.43500000,41626.37750000,72.80850022,2135.84242540,1786.86402001
20210810 120000,45345.05000000,46097.99000000,44589.46000000,45584.99000000,45381.56400000,44307.68800000,41832.53550000,74.61880254,2142.71236002,1858.03368801
20210811 000000,45585.00000000,46571.42000000,45341.14000000,45924.08000000,45807.50600000,44849.34000000,42049.38900000,75.41171188,2150.72632749,1916.57221591
20210811 120000,45922.33000000,46743.47000000,45510.66000000,45511.00000000,45723.70400000,45116.75300000,42332.66700000,70.48579895,2099.54312448,1953.16639762
20210812 000000,45510.67000000,46218.12000000,44600.00000000,44752.56000000,45423.53600000,45212.00600000,42593.17400000,75.60421137,1975.01357085,1957.53583227
20210812 120000,44752.56000000,44968.29000000,43770.00000000,44399.00000000,45234.32600000,45194.65200000,42855.73300000,66.57306688,1826.73618757,1931.37590333
20210813 000000,44400.06000000,46537.15000000,44217.39000000,46138.47000000,45345.02200000,45363.29300000,43238.15600000,73.35680527,1828.50808172,1910.80233901
20210813 120000,46138.46000000,47886.00000000,46128.18000000,47800.00000000,45720.20600000,45763.85600000,43717.80350000,71.79424801,1941.60232264,1916.96233573
20210814 000000,47799.99000000,48144.00000000,45971.03000000,46569.99000000,45932.00400000,45827.85400000,44138.30000000,61.88499620,1909.96194362,1915.56225731
20210814 120000,46570.54000000,47374.67000000,46100.00000000,47068.51000000,46395.19400000,45909.36500000,44505.56650000,60.96725690,1903.17450201,1913.08470625
20210815 000000,47068.50000000,47372.27000000,45519.00000000,45923.57000000,46700.10800000,45967.21700000,44901.32600000,55.93176202,1784.83386255,1887.43453751
20210815 120000,45923.57000000,47299.15000000,45500.00000000,46973.82000000,46867.17800000,46106.10000000,45206.89400000,62.42340506,1755.55747707,1861.05912542
20210816 000000,46973.82000000,48053.83000000,46741.44000000,47516.95000000,46810.56800000,46265.38700000,45557.36350000,57.08221391,1755.94039470,1840.03537928
20210816 120000,47516.95000000,47709.12000000,45660.00000000,45901.29000000,46676.82800000,46304.41600000,45710.58450000,48.59110577,1607.34512623,1793.49732867
20210817 000000,45901.30000000,47160.00000000,45239.45000000,46849.43000000,46633.01200000,46514.10300000,45863.05450000,56.00035419,1548.24210819,1744.44628457
20210817 120000,46845.15000000,47082.60000000,44376.00000000,44695.95000000,46387.48800000,46543.79800000,45869.22500000,46.92358799,1312.50496176,1658.05802001
20210818 000000,44695.95000000,45560.00000000,44203.28000000,44746.59000000,45942.04200000,46404.61000000,45883.95150000,45.84244590,1116.89295289,1549.82500659
20210818 120000,44746.60000000,46000.00000000,44401.00000000,44705.29000000,45379.71000000,46095.13900000,45929.49750000,47.07844691,947.61296927,1429.38259912
20210819 000000,44699.37000000,45234.56000000,43927.70000000,44215.25000000,45042.50200000,45859.66500000,45843.75950000,48.01300527,765.09568331,1296.52521596
20210819 120000,44215.24000000,47033.00000000,44123.65000000,46760.62000000,45024.74000000,45828.87600000,45869.12050000,57.51510901,816.42822925,1200.50581862
20210820 000000,46760.62000000,47390.00000000,46622.99000000,46922.34000000,45470.01800000,45928.75300000,45947.98500000,52.77285098,860.24275124,1132.45320514
20210820 120000,46922.34000000,49382.99000000,46888.19000000,49322.47000000,46385.19400000,46163.61800000,46134.85900000,55.11812082,1076.23039381,1121.20864288
20210821 000000,49322.47000000,49400.00000000,48222.00000000,48501.87000000,47144.51000000,46262.11000000,46263.74850000,56.67827256,1167.72577880,1130.51207006
20210821 120000,48501.88000000,49757.04000000,48434.07000000,48821.87000000,48065.83400000,46554.16800000,46429.29200000,56.13689501,1251.62984648,1154.73562534
20210822 000000,48821.88000000,49500.00000000,48601.00000000,49132.04000000,48540.11800000,46782.42900000,46648.26600000,61.92683911,1327.84596964,1189.35769420
20210822 120000,49132.04000000,49489.73000000,48050.00000000,49239.22000000,49003.49400000,47236.75600000,46890.27700000,59.05612286,1380.97728015,1227.68161139
20210823 000000,49239.22000000,50500.00000000,49070.01000000,50394.85000000,49217.97000000,47801.58200000,47103.09600000,60.96755655,1499.05375100,1281.95603931
20210823 120000,50394.85000000,50459.93000000,49029.00000000,49488.85000000,49415.36600000,48279.93800000,47187.53850000,64.45384516,1502.20706861,1326.00624517
20210824 000000,49488.85000000,49860.00000000,48776.26000000,49429.99000000,49536.99000000,48801.41200000,47330.53850000,61.19925841,1482.86306310,1357.37760876
20210824 120000,49430.00000000,49455.92000000,47600.00000000,47674.01000000,49245.38400000,48892.75100000,47360.81350000,63.38619982,1310.73060223,1348.04820745
20210825 000000,47674.01000000,48603.84000000,47126.28000000,47570.01000000,48911.54200000,48957.51800000,47443.13550000,62.63051379,1152.63559041,1308.96568405
20210825 120000,47570.01000000,49264.30000000,47324.99000000,48973.32000000,48627.23600000,48922.60300000,47543.11050000,67.01903423,1127.58148610,1272.68884446
20210826 000000,48973.32000000,49352.84000000,46560.01000000,46835.89000000,48096.64400000,48756.00500000,47509.05750000,59.23646483,924.59503417,1203.07008240
20210826 120000,46835.90000000,47439.00000000,46250.00000000,46843.87000000,47579.42000000,48558.20500000,47556.18650000,50.35732712,755.65995036,1113.58805599
20210827 000000,46843.86000000,47794.96000000,46348.00000000,47453.83000000,47535.38400000,48390.38400000,47586.40650000,52.19674256,663.34967158,1023.54037911
20210827 120000,47453.82000000,49149.93000000,47032.63000000,49069.90000000,47835.36200000,48373.45200000,47805.10400000,48.88373462,712.38452813,961.30920891
20210828 000000,49069.90000000,49299.00000000,48626.49000000,48674.72000000,47775.64200000,48201.43900000,48001.51050000,50.79378200,711.15947810,911.27926275
20210828 120000,48670.48000000,49200.00000000,48346.88000000,48895.35000000,48187.53400000,48142.08900000,48211.01350000,50.34055159,719.69541352,872.96249290
20210829 000000,48895.35000000,49632.27000000,47762.54000000,48159.98000000,48450.75600000,48015.08800000,48408.25000000,45.66570177,659.51946076,830.27388648
20210829 120000,48159.98000000,49385.42000000,48105.03000000,48767.83000000,48713.55600000,48124.47000000,48508.61050000,47.98796338,653.34662643,794.88843447
20210830 000000,48767.84000000,48888.61000000,47610.60000000,47902.76000000,48480.12800000,48157.74500000,48557.63150000,39.09244736,572.05638157,750.32202389
20210830 120000,47902.76000000,48696.87000000,46853.00000000,46982.91000000,48141.76600000,47958.70400000,48440.65350000,39.04510935,428.46993467,685.95160605
20210831 000000,46982.91000000,48072.92000000,46700.00000000,47969.51000000,47956.59800000,48072.06600000,48414.03550000,44.09443215,389.79371633,626.72002810
20210831 120000,47969.51000000,48246.11000000,46744.57000000,47100.89000000,47744.78000000,48097.76800000,48327.98650000,47.50338040,285.75811830,558.52764614
20210901 000000,47100.89000000,47770.00000000,46512.00000000,47713.31000000,47533.87600000,48123.71600000,48257.05000000,50.59776379,249.84626094,496.79136910
20210901 120000,47713.30000000,49156.00000000,47252.00000000,48810.52000000,47715.42800000,48097.77800000,48235.61500000,49.30309651,306.38966318,458.71102792
20210902 000000,48810.51000000,50450.00000000,48584.06000000,50072.61000000,48333.36800000,48237.56700000,48219.50300000,64.97801923,447.87797361,456.54441705
20210902 120000,50072.61000000,50450.13000000,49186.00000000,49246.64000000,48588.79400000,48272.69600000,48207.39250000,60.33637073,487.73727125,462.78298789
20210903 000000,49246.63000000,50485.00000000,48316.84000000,50168.54000000,49202.32400000,48473.55200000,48244.32000000,61.37305684,586.94968655,487.61632763
20210903 120000,50168.55000000,51000.00000000,49570.00000000,49999.14000000,49659.49000000,48596.68300000,48360.57650000,54.42994767,644.47793572,518.98864924
20210904 000000,49998.00000000,50535.69000000,49575.83000000,49902.94000000,49877.97400000,48796.70100000,48477.22300000,56.02707971,674.53137384,550.09719416
20210904 120000,49902.94000000,50317.05000000,49370.00000000,49915.64000000,49846.58000000,49089.97400000,48524.33900000,55.11103319,691.40365300,578.35848593
20210905 000000,49917.54000000,50390.01000000,49450.00000000,50198.78000000,50037.00800000,49312.90100000,48692.48350000,60.69784721,719.33009790,606.55280832
20210905 120000,50198.78000000,51900.00000000,50014.21000000,51756.88000000,50354.67600000,49778.50000000,48938.13400000,64.26172815,857.30517469,656.70328160
20210906 000000,51756.88000000,52188.80000000,51282.05000000,51400.67000000,50634.98200000,50147.23600000,49135.47600000,67.54145517,927.21983401,710.80659208
20210906 120000,51400.68000000,52780.00000000,50969.33000000,52663.90000000,51187.17400000,50532.57400000,49315.17600000,77.54074884,1072.20015303,783.08530427
20210907 000000,52666.20000000,52920.00000000,50402.00000000,50941.48000000,51392.34200000,50619.46100000,49428.51400000,63.44830270,1036.16889126,833.70202167
20210907 120000,50943.75000000,51124.91000000,42843.05000000,46863.73000000,50725.33200000,50381.17000000,49326.93300000,49.16836972,670.84047943,801.12971322
20210908 000000,46868.57000000,47340.99000000,44412.02000000,46394.09000000,49652.77400000,50003.72500000,49238.63850000,45.32720410,339.50545045,708.80486067
20210908 120000,46394.82000000,46900.00000000,45583.00000000,46048.31000000,48582.30200000,49608.64200000,49102.66250000,39.66589173,48.45988130,576.73586479
20210909 000000,46048.31000000,46560.00000000,45513.08000000,46293.15000000,47308.15200000,49247.66300000,49022.18200000,34.69517173,-160.58812736,429.27106636
20210909 120000,46293.15000000,47399.97000000,45599.00000000,46395.14000000,46398.88400000,48895.61300000,48992.79350000,37.73369009,-314.40616118,280.53562085
20210910 000000,46395.14000000,47033.00000000,45623.44000000,46331.86000000,46292.51000000,48508.92100000,48910.91100000,32.17931234,-436.38386676,137.15172333
20210910 120000,46331.85000000,46494.99000000,44132.29000000,44850.91000000,45983.87400000,47818.32400000,48798.41200000,28.68444871,-645.11587122,-19.30179558
20210911 000000,44842.20000000,45727.49000000,44722.22000000,45555.04000000,45885.22000000,47233.76100000,48690.49850000,32.86090683,-745.13067961,-164.46757239
20210911 120000,45555.68000000,45987.93000000,44974.79000000,45173.69000000,45661.32800000,46484.74000000,48508.65700000,31.83552047,-845.41942487,-300.65794288
20210912 000000,45173.68000000,46200.00000000,44742.06000000,46085.90000000,45599.48000000,45999.18200000,48309.32150000,34.96960944,-841.58992985,-408.84434028
20210912 120000,46085.91000000,46460.00000000,44900.00000000,46025.24000000,45538.15600000,45915.33300000,48148.25150000,26.47967408,-833.83781916,-493.84303605
20210913 000000,46025.23000000,46285.71000000,44164.20000000,44859.24000000,45539.82200000,45761.84800000,47882.78650000,24.82948201,-911.27604789,-577.32963842
20210913 120000,44859.24000000,46880.00000000,43370.00000000,44940.73000000,45416.96000000,45651.09000000,47629.86600000,17.30930566,-955.06148581,-652.87600790
20210914 000000,44940.72000000,46178.43000000,44594.44000000,45973.80000000,45576.98200000,45619.15500000,47433.40900000,27.66961487,-896.07228207,-701.51526273
20210914 120000,45973.79000000,47250.00000000,45756.16000000,47111.52000000,45782.10600000,45690.79300000,47293.20300000,51.51403317,-748.88572891,-710.98935597
20210915 000000,47103.28000000,47699.00000000,46682.32000000,47560.74000000,46089.20600000,45813.68100000,47161.30100000,57.14623488,-589.19910488,-686.63130575
20210915 120000,47560.74000000,48500.00000000,47282.79000000,48121.41000000,46741.64000000,46140.73100000,46979.52750000,62.37290482,-412.64817033,-631.83467867
20210916 000000,48121.40000000,48557.00000000,47337.58000000,47895.01000000,47332.49600000,46374.72800000,46804.24450000,59.58148805,-287.68264416,-563.00427177
20210916 120000,47895.01000000,48226.38000000,47021.10000000,47737.82000000,47685.30000000,46631.14100000,46557.94050000,57.97852238,-199.03611918,-490.21064125
20210917 000000,47737.81000000,48150.00000000,47278.90000000,47403.56000000,47743.70800000,46762.90700000,46381.04450000,56.16960573,-153.98011106,-422.96453521
20210917 120000,47403.56000000,47730.00000000,46699.56000000,47299.98000000,47691.55600000,46890.38100000,46402.85700000,66.75620386,-125.18785272,-363.40919871
20210918 000000,47299.98000000,48843.20000000,47035.56000000,48367.16000000,47740.70600000,47241.17300000,46501.51050000,68.32955286,-16.07200528,-293.94176003
20210918 120000,48367.16000000,48680.00000000,47800.51000000,48292.74000000,47820.25200000,47576.37400000,46613.73200000,71.17748745,63.66413737,-222.42058055
20210919 000000,48292.75000000,48372.83000000,47180.32000000,47327.73000000,47738.23400000,47711.76700000,46665.46100000,58.37165813,48.42910226,-168.25064398
20210919 120000,47327.73000000,47785.00000000,46829.18000000,47241.75000000,47705.87200000,47724.79000000,46707.79150000,58.17306465,29.08211918,-128.78409135
20210920 000000,47241.75000000,47347.25000000,43240.33000000,43739.75000000,46993.82600000,47342.69100000,46578.18600000,44.27557656,-265.76901707,-156.18107650
20210920 120000,43734.00000000,44250.00000000,42500.00000000,43015.62000000,45923.51800000,46832.11200000,46486.42150000,40.76316378,-551.51439144,-235.24773948
20210921 000000,43016.64000000,43639.00000000,40200.00000000,43288.97000000,44922.76400000,46371.50800000,46373.11800000,36.10496102,-747.29821020,-337.65783363
20210921 120000,43288.97000000,43550.00000000,39600.00000000,40734.38000000,43604.09400000,45671.16400000,46151.15250000,21.21704498,-1095.95882934,-489.31803277
20210922 000000,40734.09000000,42749.40000000,40565.39000000,41928.32000000,42541.40800000,45123.64000000,45943.27350000,26.17963748,-1261.39334485,-643.73309519
20210922 120000,41928.31000000,44000.55000000,41874.65000000,43543.61000000,42502.18000000,44748.00300000,45819.19200000,32.22533881,-1247.77738584,-764.54195332
20210923 000000,43546.37000000,44386.60000000,43069.09000000,43648.15000000,42628.68600000,44276.10200000,45758.63750000,33.35277599,-1214.55055316,-854.54367328
20210923 120000,43648.15000000,44978.00000000,43394.00000000,44865.26000000,42943.94400000,43933.35400000,45754.86400000,39.60376045,-1077.58570643,-899.15207991
20210924 000000,44865.26000000,45200.00000000,40675.00000000,41527.50000000,43102.56800000,43353.33100000,45532.54900000,32.53135762,-1224.25694383,-964.17305270
20210924 120000,41527.50000000,43200.00000000,40843.82000000,42810.57000000,43279.01800000,42910.21300000,45317.50150000,37.52828728,-1222.86549798,-1015.91154175
20210925 000000,42810.58000000,42966.84000000,41646.28000000,42485.03000000,43067.30200000,42784.74100000,45063.71600000,32.95699707,-1233.80854756,-1059.49094291
20210925 120000,42485.03000000,42813.34000000,42156.33000000,42670.64000000,42871.80000000,42750.24300000,44791.17750000,33.81469975,-1213.51516990,-1090.29578831
20210926 000000,42670.63000000,43746.90000000,40750.00000000,43063.57000000,42511.46200000,42727.70300000,44549.60550000,37.30590432,-1152.44172393,-1102.72497544
20210926 120000,43063.57000000,43950.00000000,42673.67000000,43160.90000000,42838.14200000,42970.35500000,44320.75950000,37.85980881,-1083.69470246,-1098.91892084
20210927 000000,43160.90000000,44350.00000000,42933.00000000,43747.69000000,43025.56600000,43152.29200000,44137.96600000,50.02857764,-970.67382008,-1073.26990069
20210927 120000,43747.68000000,44089.75000000,42098.00000000,42147.35000000,42958.03000000,43012.66600000,43880.33450000,47.06033712,-998.72533593,-1058.36098774
20210928 000000,42147.35000000,42787.38000000,41514.12000000,42101.49000000,42844.20000000,42858.00000000,43567.05100000,45.91670277,-1012.97988156,-1049.28476650
20210928 120000,42105.61000000,42593.69000000,40888.00000000,41026.54000000,42436.79400000,42474.12800000,43203.74100000,51.11843909,-1098.35503975,-1059.09882115
20210929 000000,41025.01000000,42500.00000000,40753.88000000,42399.98000000,42284.61000000,42561.37600000,42957.35350000,51.78111802,-1043.16537690,-1055.91213230
20210929 120000,42399.98000000,42590.00000000,40900.00000000,41524.28000000,41839.92800000,42432.74700000,42671.48000000,41.92330675,-1057.89409830,-1056.30852550
20210930 000000,41524.29000000,43830.00000000,41410.17000000,43072.29000000,42024.91600000,42491.47300000,42638.10700000,47.93516269,-933.88994443,-1031.82480929
20210930 120000,43072.29000000,44141.37000000,42819.86000000,43824.10000000,42369.43800000,42606.81900000,42678.53100000,46.13788417,-766.11962507,-978.68377244
20211001 000000,43820.01000000,47786.70000000,43283.03000000,47488.08000000,43661.74600000,43049.27000000,42888.48650000,71.58791947,-333.66162985,-849.67934393
20211001 120000,47488.07000000,48495.00000000,46763.68000000,48141.61000000,44810.07200000,43547.34100000,43258.84800000,70.23039173,61.09459580,-667.52455598
20211002 000000,48141.60000000,48224.01000000,47430.18000000,47683.45000000,46041.90600000,43940.91700000,43546.60450000,69.53053852,333.13192820,-467.39325914
20211002 120000,47683.46000000,48336.59000000,47500.00000000,47634.90000000,46954.42800000,44489.67200000,43751.16900000,68.84487427,538.59728061,-266.19515119
20211003 000000,47634.89000000,48100.00000000,47088.00000000,47974.86000000,47784.58000000,45077.00900000,43967.50450000,68.71907495,720.55586406,-68.84494814
20211003 120000,47974.86000000,49228.08000000,47601.89000000,48200.01000000,47926.96600000,45794.35600000,44134.24200000,69.02092142,872.86522871,119.49708723
20211004 000000,48200.01000000,48280.71000000,47234.21000000,47585.85000000,47815.81400000,46312.94300000,44437.15950000,64.45787126,933.25592491,282.24885476
20211004 120000,47585.84000000,49536.12000000,46891.00000000,49224.94000000,48124.11200000,47083.00900000,44757.87800000,76.58279718,1100.68879600,445.93684301
20211005 000000,49224.93000000,50350.00000000,49022.40000000,49877.06000000,48572.54400000,47763.48600000,45127.47950000,77.93227916,1271.34590246,611.01865490
