Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20200504 00:00:00,8894.15000000,10067.00000000,8117.00000000,8722.77000000,7866.91200000,7119.95600000,7965.85200000,46.74581961,-147.61139351,-268.19606646
20200511 00:00:00,8722.77000000,9939.00000000,8200.00000000,9680.04000000,8422.16200000,7284.62900000,8080.44200000,47.51475992,14.54703340,-211.64744649
20200518 00:00:00,9681.11000000,9950.00000000,8700.00000000,8720.34000000,8742.08200000,7620.53300000,8148.52150000,44.14156988,64.87119085,-156.34371902
20200525 00:00:00,8718.14000000,9740.00000000,8642.72000000,9448.27000000,9093.11600000,7983.74100000,8211.68600000,47.76584205,161.62816674,-92.74934187
20200601 00:00:00,9448.27000000,10380.00000000,9266.00000000,9746.99000000,9263.68200000,8370.29800000,8263.95050000,56.18789116,259.42251347,-22.31497080
20200608 00:00:00,9746.99000000,9992.72000000,9113.00000000,9342.10000000,9387.54800000,8627.23000000,8300.30550000,56.72915658,300.78671659,42.30536668
20200615 00:00:00,9342.10000000,9589.00000000,8910.45000000,9294.69000000,9310.47800000,8866.32000000,8298.46450000,77.69926636,325.98480489,99.04125432
20200622 00:00:00,9294.69000000,9780.00000000,8833.00000000,9116.35000000,9389.68000000,9065.88100000,8246.69450000,74.18188586,327.78541761,144.79008698
20200629 00:00:00,9116.16000000,9292.00000000,8893.03000000,9069.41000000,9313.90800000,9203.51200000,8204.30150000,73.42274364,321.71620628,180.17531084
20200706 00:00:00,9069.41000000,9470.00000000,9055.92000000,9302.75000000,9225.06000000,9244.37100000,8172.61900000,70.57786251,331.90886173,210.52202102
20200713 00:00:00,9303.31000000,9343.82000000,9047.25000000,9208.99000000,9198.43800000,9292.99300000,8206.47450000,68.86397188,328.63269307,234.14415543
20200720 00:00:00,9208.99000000,10111.00000000,9131.00000000,9931.54000000,9325.80800000,9318.14300000,8301.38600000,71.24353428,379.96010859,263.30734606
20200727 00:00:00,9931.54000000,12123.46000000,9917.21000000,11071.35000000,9716.80800000,9553.24400000,8586.88850000,73.51523226,506.76888019,311.99965288
20200803 00:00:00,11071.36000000,11909.94000000,10936.00000000,11681.68000000,10239.26200000,9776.58500000,8880.16300000,71.14198514,649.03263139,379.40624858
20200810 00:00:00,11681.69000000,12067.35000000,11125.00000000,11911.00000000,10760.91200000,9992.98600000,9181.64200000,73.97053671,771.38978538,457.80295594
20200817 00:00:00,11910.99000000,12468.00000000,11376.81000000,11648.13000000,11248.74000000,10223.58900000,9425.40950000,66.52216034,837.49319908,533.74100457
20200824 00:00:00,11648.12000000,11824.90000000,11117.64000000,11711.16000000,11604.66400000,10465.23600000,9665.77800000,79.55799685,884.76757507,603.94631867
20200831 00:00:00,11711.17000000,12050.85000000,9825.00000000,10256.20000000,11441.63400000,10579.22100000,9822.55100000,56.98144055,795.65789728,642.28863439
20200907 00:00:00,10255.89000000,10580.11000000,9850.00000000,10332.83000000,11171.86400000,10705.56300000,9954.53750000,55.26438756,722.88823066,658.40855365
20200914 00:00:00,10332.84000000,11179.79000000,10212.34000000,10920.28000000,10973.72000000,10867.31600000,10055.84350000,63.73108928,704.49902485,667.62664789
20200921 00:00:00,10920.28000000,10988.86000000,10136.82000000,10774.25000000,10798.94400000,11023.84200000,10158.41750000,62.65585011,670.41393169,668.18410465
20200928 00:00:00,10774.26000000,10950.00000000,10374.00000000,10666.63000000,10590.03800000,11097.35100000,10207.74700000,63.42317443,627.48397059,660.04407784
20201005 00:00:00,10666.62000000,11491.00000000,10525.00000000,11369.02000000,10812.60200000,11127.11800000,10340.18100000,67.88163152,642.72968232,656.58119873
20201012 00:00:00,11369.02000000,11720.01000000,11172.00000000,11503.14000000,11046.66400000,11109.26400000,10442.92450000,67.37825923,658.04880481,656.87471995
20201019 00:00:00,11503.14000000,13350.00000000,11407.96000000,13028.83000000,11468.37400000,11221.04700000,10607.01650000,74.60349358,784.25929902,682.35163576
20201026 00:00:00,13029.64000000,14100.00000000,12765.00000000,13761.50000000,12065.82400000,11432.38400000,10827.98650000,74.63655872,932.65134662,732.41157793
20201102 00:00:00,13761.49000000,15960.00000000,13195.05000000,15475.10000000,13027.51800000,11808.77800000,11137.00700000,76.38015458,1174.98185291,820.92563293
