Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20200312 08:00:00,7392.12000000,7466.00000000,7310.00000000,7354.21000000,7553.85800000,7679.12100000,7784.12150000,28.27099740,-131.96193218,-98.00786392
20200312 10:00:00,7354.99000000,7367.03000000,5550.00000000,6067.01000000,7224.60600000,7507.94600000,7688.53200000,12.96216770,-249.36797223,-128.27988558
20200312 12:00:00,6064.27000000,6307.59000000,5734.69000000,5994.03000000,6890.86600000,7340.15200000,7589.78500000,12.80862749,-344.33272758,-171.49045398
20200312 14:00:00,5995.93000000,6201.00000000,5900.00000000,6132.13000000,6587.90200000,7170.54200000,7501.66350000,17.30385954,-403.79476977,-217.95131714
20200312 16:00:00,6132.13000000,6229.97000000,5947.72000000,6114.61000000,6332.39800000,7001.15900000,7411.17450000,16.32890843,-447.17779690,-263.79661309
20200312 18:00:00,6113.20000000,6150.00000000,5965.84000000,6037.45000000,6069.04600000,6811.45200000,7316.80800000,16.28230301,-482.22651848,-307.48259417
20200312 20:00:00,6036.28000000,6059.99000000,5565.00000000,5819.97000000,6019.63800000,6622.12200000,7215.23650000,15.61302397,-521.53971609,-350.29401855
20200312 22:00:00,5819.12000000,5965.71000000,4410.00000000,4800.00000000,5780.83200000,6335.84900000,7062.19000000,7.42790144,-627.76231004,-405.78767685
20200313 00:00:00,4800.01000000,5049.00000000,4082.00000000,4130.64000000,5380.53400000,5984.21800000,6877.87300000,6.28078818,-757.22739294,-476.07562007
20200313 02:00:00,4131.23000000,5523.23000000,3782.13000000,5167.26000000,5191.06400000,5761.73100000,6745.14300000,22.95854750,-767.33744486,-534.32798503
20200313 04:00:00,5159.09000000,5200.00000000,4674.00000000,4956.52000000,4974.87800000,5521.96200000,6600.54150000,23.00580276,-783.32500754,-584.12738953
20200313 06:00:00,4959.16000000,5444.00000000,4858.00000000,5385.87000000,4888.05800000,5453.84800000,6480.89700000,29.24466727,-752.67395257,-617.83670214
20200313 08:00:00,5386.11000000,5700.00000000,5126.00000000,5584.33000000,5044.92400000,5412.87800000,6376.51500000,31.80366570,-704.25054537,-635.11947079
20200313 10:00:00,5589.52000000,5657.62000000,5266.00000000,5403.56000000,5299.50800000,5340.02100000,6255.28150000,32.22469130,-672.70673010,-642.63692265
20200313 12:00:00,5403.56000000,5955.00000000,5355.47000000,5608.00000000,5387.65600000,5289.36000000,6145.25950000,34.84232181,-624.01813716,-638.91316555
20200313 14:00:00,5608.65000000,5847.64000000,4920.00000000,5212.37000000,5438.82600000,5206.85200000,6009.15200000,41.22290278,-610.32071378,-633.19467520
20200313 16:00:00,5207.63000000,5400.00000000,5035.00000000,5183.87000000,5398.42600000,5143.24200000,5882.68200000,41.60299330,-594.90739673,-625.53721950
20200313 18:00:00,5184.81000000,5525.00000000,4807.00000000,5391.08000000,5359.77600000,5202.35000000,5769.09950000,42.42777236,-559.52229196,-612.33423399
20200313 20:00:00,5397.16000000,5600.00000000,5187.39000000,5499.89000000,5379.04200000,5339.27500000,5661.74650000,43.83368442,-516.74259686,-593.21590657
20200313 22:00:00,5499.89000000,5699.00000000,5437.93000000,5578.60000000,5373.16200000,5380.40900000,5571.07000000,45.39866227,-471.05807680,-568.78434061
20200314 00:00:00,5576.05000000,5580.00000000,5322.02000000,5482.84000000,5427.25600000,5433.04100000,5477.50150000,46.53467178,-437.53615280,-542.53470305
20200314 02:00:00,5482.84000000,5640.52000000,5394.01000000,5573.97000000,5505.27600000,5451.85100000,5452.84950000,59.83321010,-399.01674052,-513.83111055
20200314 04:00:00,5573.67000000,5573.71000000,5400.00000000,5431.06000000,5513.27200000,5436.52400000,5424.70100000,69.07311149,-375.69074240,-486.20303692
20200314 06:00:00,5431.02000000,5510.00000000,5371.76000000,5500.40000000,5513.37400000,5446.20800000,5393.11450000,56.82171876,-347.60261576,-458.48295269
20200314 08:00:00,5500.61000000,5530.00000000,5192.00000000,5233.70000000,5444.39400000,5408.77800000,5349.06900000,55.54866038,-342.91017904,-435.36839796
20200314 10:00:00,5232.68000000,5490.00000000,5173.00000000,5448.38000000,5437.50200000,5432.37900000,5319.61550000,51.36900199,-318.20049010,-411.93481638
20200314 12:00:00,5448.23000000,5450.00000000,5268.82000000,5300.00000000,5382.70800000,5443.99200000,5293.61700000,43.63336722,-307.05141199,-390.95813551
20200314 14:00:00,5300.84000000,5416.98000000,5279.73000000,5311.38000000,5358.77200000,5436.02200000,5319.18600000,47.76650287,-293.90941163,-371.54839073
20200314 16:00:00,5310.96000000,5470.00000000,5256.00000000,5396.66000000,5338.02400000,5425.69900000,5382.48700000,44.56547454,-273.46061463,-351.93083551
20200314 18:00:00,5397.50000000,5498.00000000,5375.73000000,5386.85000000,5368.65400000,5406.52400000,5393.46650000,55.59733094,-255.10568120,-332.56580465
20200314 20:00:00,5386.84000000,5423.50000000,5280.00000000,5300.76000000,5339.13000000,5388.31600000,5410.67850000,53.61622087,-244.68542645,-314.98972901
